"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","group","date","rt","stimulus","response","task_part","task","face_id","condition","age_rating"
"","","","","","survey-text","79","335966","0.0-2.0-2.25","5","A","23/02/2026","3991","","{""age"":""26""}","","exp1","067","color","26"
"","","","","","html-keyboard-response","80","336468","0.0-2.0-0.26","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","81","338470","0.0-2.0-1.26","5","A","23/02/2026","null","<img src=""img/face_031_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","031","color",""
"","","","","","survey-text","82","347034","0.0-2.0-2.26","5","A","23/02/2026","8562","","{""age"":""40""}","","exp1","031","color","40"
"","","","","","html-keyboard-response","83","347536","0.0-2.0-0.27","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","84","349538","0.0-2.0-1.27","5","A","23/02/2026","null","<img src=""img/face_075_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","075","color",""
"","","","","","survey-text","85","355262","0.0-2.0-2.27","5","A","23/02/2026","5721","","{""age"":""33""}","","exp1","075","color","33"
"","","","","","html-keyboard-response","86","355764","0.0-2.0-0.28","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","87","357765","0.0-2.0-1.28","5","A","23/02/2026","null","<img src=""img/face_027_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","027","color",""
"","","","","","survey-text","88","363434","0.0-2.0-2.28","5","A","23/02/2026","5664","","{""age"":""29""}","","exp1","027","color","29"
"","","","","","html-keyboard-response","89","363936","0.0-2.0-0.29","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","90","365938","0.0-2.0-1.29","5","A","23/02/2026","null","<img src=""img/face_009_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","009","color",""
"","","","","","survey-text","91","369478","0.0-2.0-2.29","5","A","23/02/2026","3537","","{""age"":""30""}","","exp1","009","color","30"
"","","","","","html-keyboard-response","92","369979","0.0-2.0-0.30","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","93","371981","0.0-2.0-1.30","5","A","23/02/2026","null","<img src=""img/face_072_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","072","grey",""
"","","","","","survey-text","94","390103","0.0-2.0-2.30","5","A","23/02/2026","18117","","{""age"":""35""}","","exp1","072","grey","35"
"","","","","","html-keyboard-response","95","390604","0.0-2.0-0.31","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","96","392606","0.0-2.0-1.31","5","A","23/02/2026","null","<img src=""img/face_052_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","052","grey",""
"","","","","","survey-text","97","396714","0.0-2.0-2.31","5","A","23/02/2026","4106","","{""age"":""24""}","","exp1","052","grey","24"
"","","","","","html-keyboard-response","98","397217","0.0-2.0-0.32","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","99","399218","0.0-2.0-1.32","5","A","23/02/2026","null","<img src=""img/face_021_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","021","color",""
"","","","","","survey-text","100","418006","0.0-2.0-2.32","5","A","23/02/2026","18784","","{""age"":""24""}","","exp1","021","color","24"
"","","","","","html-keyboard-response","101","418508","0.0-2.0-0.33","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","102","420510","0.0-2.0-1.33","5","A","23/02/2026","null","<img src=""img/face_094_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","094","grey",""
"","","","","","survey-text","103","424772","0.0-2.0-2.33","5","A","23/02/2026","4258","","{""age"":""29""}","","exp1","094","grey","29"
"","","","","","html-keyboard-response","104","425273","0.0-2.0-0.34","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","105","427275","0.0-2.0-1.34","5","A","23/02/2026","null","<img src=""img/face_068_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","068","grey",""
"","","","","","survey-text","106","432628","0.0-2.0-2.34","5","A","23/02/2026","5352","","{""age"":""25""}","","exp1","068","grey","25"
"","","","","","html-keyboard-response","107","433129","0.0-2.0-0.35","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","108","435136","0.0-2.0-1.35","5","A","23/02/2026","null","<img src=""img/face_011_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","011","color",""
"","","","","","survey-text","109","440665","0.0-2.0-2.35","5","A","23/02/2026","5525","","{""age"":""23""}","","exp1","011","color","23"
"","","","","","html-keyboard-response","110","441166","0.0-2.0-0.36","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","111","443168","0.0-2.0-1.36","5","A","23/02/2026","null","<img src=""img/face_096_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","096","grey",""
"","","","","","survey-text","112","451063","0.0-2.0-2.36","5","A","23/02/2026","7893","","{""age"":""24""}","","exp1","096","grey","24"
"","","","","","html-keyboard-response","113","451564","0.0-2.0-0.37","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","114","453565","0.0-2.0-1.37","5","A","23/02/2026","null","<img src=""img/face_058_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","058","grey",""
"","","","","","survey-text","115","455537","0.0-2.0-2.37","5","A","23/02/2026","1968","","{""age"":""27""}","","exp1","058","grey","27"
"","","","","","html-keyboard-response","116","456040","0.0-2.0-0.38","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","117","458043","0.0-2.0-1.38","5","A","23/02/2026","null","<img src=""img/face_076_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","076","grey",""
"","","","","","survey-text","118","481987","0.0-2.0-2.38","5","A","23/02/2026","23942","","{""age"":""30""}","","exp1","076","grey","30"
"","","","","","html-keyboard-response","119","482488","0.0-2.0-0.39","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","120","484490","0.0-2.0-1.39","5","A","23/02/2026","null","<img src=""img/face_083_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","083","color",""
"","","","","","survey-text","121","490982","0.0-2.0-2.39","5","A","23/02/2026","6490","","{""age"":""32""}","","exp1","083","color","32"
"","","","","","html-keyboard-response","122","491496","0.0-2.0-0.40","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","123","493498","0.0-2.0-1.40","5","A","23/02/2026","null","<img src=""img/face_013_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","013","color",""
"","","","","","survey-text","124","505338","0.0-2.0-2.40","5","A","23/02/2026","11837","","{""age"":""40""}","","exp1","013","color","40"
"","","","","","html-keyboard-response","125","505839","0.0-2.0-0.41","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","126","507841","0.0-2.0-1.41","5","A","23/02/2026","null","<img src=""img/face_073_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","073","color",""
"","","","","","survey-text","127","514898","0.0-2.0-2.41","5","A","23/02/2026","7053","","{""age"":""28""}","","exp1","073","color","28"
"","","","","","html-keyboard-response","128","515399","0.0-2.0-0.42","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","129","517401","0.0-2.0-1.42","5","A","23/02/2026","null","<img src=""img/face_099_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","099","color",""
"","","","","","survey-text","130","523719","0.0-2.0-2.42","5","A","23/02/2026","6313","","{""age"":""25""}","","exp1","099","color","25"
"","","","","","html-keyboard-response","131","524223","0.0-2.0-0.43","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","132","526227","0.0-2.0-1.43","5","A","23/02/2026","null","<img src=""img/face_062_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","062","grey",""
"","","","","","survey-text","133","536437","0.0-2.0-2.43","5","A","23/02/2026","10207","","{""age"":""30""}","","exp1","062","grey","30"
"","","","","","html-keyboard-response","134","536940","0.0-2.0-0.44","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","135","538943","0.0-2.0-1.44","5","A","23/02/2026","null","<img src=""img/face_054_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","054","grey",""
"","","","","","survey-text","136","545026","0.0-2.0-2.44","5","A","23/02/2026","6081","","{""age"":""26""}","","exp1","054","grey","26"
"","","","","","html-keyboard-response","137","545527","0.0-2.0-0.45","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","138","547530","0.0-2.0-1.45","5","A","23/02/2026","null","<img src=""img/face_071_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","071","color",""
"","","","","","survey-text","139","552887","0.0-2.0-2.45","5","A","23/02/2026","5353","","{""age"":""19""}","","exp1","071","color","19"
"","","","","","html-keyboard-response","140","553389","0.0-2.0-0.46","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","141","555390","0.0-2.0-1.46","5","A","23/02/2026","null","<img src=""img/face_066_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","066","grey",""
"","","","","","survey-text","142","558632","0.0-2.0-2.46","5","A","23/02/2026","3237","","{""age"":""60""}","","exp1","066","grey","60"
"","","","","","html-keyboard-response","143","559134","0.0-2.0-0.47","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","144","561137","0.0-2.0-1.47","5","A","23/02/2026","null","<img src=""img/face_084_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","084","grey",""
"","","","","","survey-text","145","582103","0.0-2.0-2.47","5","A","23/02/2026","20961","","{""age"":""40""}","","exp1","084","grey","40"
"","","","","","html-keyboard-response","146","582604","0.0-2.0-0.48","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","147","584608","0.0-2.0-1.48","5","A","23/02/2026","null","<img src=""img/face_077_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","077","color",""
"","","","","","survey-text","148","589663","0.0-2.0-2.48","5","A","23/02/2026","5052","","{""age"":""35""}","","exp1","077","color","35"
"","","","","","html-keyboard-response","149","590165","0.0-2.0-0.49","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","150","592167","0.0-2.0-1.49","5","A","23/02/2026","null","<img src=""img/face_024_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","024","grey",""
"","","","","","survey-text","151","597282","0.0-2.0-2.49","5","A","23/02/2026","5111","","{""age"":""29""}","","exp1","024","grey","29"
"","","","","","html-keyboard-response","152","597786","0.0-2.0-0.50","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","153","599789","0.0-2.0-1.50","5","A","23/02/2026","null","<img src=""img/face_089_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","089","color",""
"","","","","","survey-text","154","611689","0.0-2.0-2.50","5","A","23/02/2026","11897","","{""age"":""36""}","","exp1","089","color","36"
"","","","","","html-keyboard-response","155","612191","0.0-2.0-0.51","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","156","614192","0.0-2.0-1.51","5","A","23/02/2026","null","<img src=""img/face_015_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","015","color",""
"","","","","","survey-text","157","618991","0.0-2.0-2.51","5","A","23/02/2026","4795","","{""age"":""36""}","","exp1","015","color","36"
"","","","","","html-keyboard-response","158","619492","0.0-2.0-0.52","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","159","621495","0.0-2.0-1.52","5","A","23/02/2026","null","<img src=""img/face_100_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","100","grey",""
"","","","","","survey-text","160","628561","0.0-2.0-2.52","5","A","23/02/2026","7064","","{""age"":""30""}","","exp1","100","grey","30"
"","","","","","html-keyboard-response","161","629062","0.0-2.0-0.53","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","162","631066","0.0-2.0-1.53","5","A","23/02/2026","null","<img src=""img/face_061_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","061","color",""
"","","","","","survey-text","163","635368","0.0-2.0-2.53","5","A","23/02/2026","4298","","{""age"":""55""}","","exp1","061","color","55"
"","","","","","html-keyboard-response","164","635870","0.0-2.0-0.54","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","165","637872","0.0-2.0-1.54","5","A","23/02/2026","null","<img src=""img/face_032_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","032","grey",""
"","","","","","survey-text","166","654474","0.0-2.0-2.54","5","A","23/02/2026","16599","","{""age"":""37""}","","exp1","032","grey","37"
"","","","","","html-keyboard-response","167","654976","0.0-2.0-0.55","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","168","656977","0.0-2.0-1.55","5","A","23/02/2026","null","<img src=""img/face_053_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","053","color",""
"","","","","","survey-text","169","676955","0.0-2.0-2.55","5","A","23/02/2026","19975","","{""age"":""50""}","","exp1","053","color","50"
"","","","","","html-keyboard-response","170","677457","0.0-2.0-0.56","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","171","679460","0.0-2.0-1.56","5","A","23/02/2026","null","<img src=""img/face_078_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","078","grey",""
"","","","","","survey-text","172","746570","0.0-2.0-2.56","5","A","23/02/2026","67107","","{""age"":""36""}","","exp1","078","grey","36"
"","","","","","html-keyboard-response","173","747077","0.0-2.0-0.57","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","174","749078","0.0-2.0-1.57","5","A","23/02/2026","null","<img src=""img/face_017_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","017","color",""
"","","","","","survey-text","175","755186","0.0-2.0-2.57","5","A","23/02/2026","6103","","{""age"":""28""}","","exp1","017","color","28"
"","","","","","html-keyboard-response","176","755687","0.0-2.0-0.58","5","A","23/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
