"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","group","date","rt","stimulus","response","task_part","task","face_id","condition","age_rating"
"","","","","","html-keyboard-response","54","100896","0.0-2.0-1.17","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:8.5%""></div></div><div class=""progress-bar-label"">17 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_078_color.jpg"" alt=""Face""></div>","null","","exp1","078","color",""
"","","","","","survey-text","55","104313","0.0-2.0-2.17","10","B","2/26/2026","3414","","{""age"":""22""}","","exp1","078","color","22"
"","","","","","html-keyboard-response","56","104827","0.0-2.0-0.18","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","57","106830","0.0-2.0-1.18","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:9%""></div></div><div class=""progress-bar-label"">18 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_055_grey.jpg"" alt=""Face""></div>","null","","exp1","055","grey",""
"","","","","","survey-text","58","109621","0.0-2.0-2.18","10","B","2/26/2026","2788","","{""age"":""30""}","","exp1","055","grey","30"
"","","","","","html-keyboard-response","59","110126","0.0-2.0-0.19","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","60","112131","0.0-2.0-1.19","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:9.5%""></div></div><div class=""progress-bar-label"">19 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_036_color.jpg"" alt=""Face""></div>","null","","exp1","036","color",""
"","","","","","survey-text","61","114116","0.0-2.0-2.19","10","B","2/26/2026","1983","","{""age"":""26""}","","exp1","036","color","26"
"","","","","","html-keyboard-response","62","114628","0.0-2.0-0.20","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","63","116633","0.0-2.0-1.20","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:10%""></div></div><div class=""progress-bar-label"">20 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_029_grey.jpg"" alt=""Face""></div>","null","","exp1","029","grey",""
"","","","","","survey-text","64","119022","0.0-2.0-2.20","10","B","2/26/2026","2386","","{""age"":""30""}","","exp1","029","grey","30"
"","","","","","html-keyboard-response","65","119529","0.0-2.0-0.21","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","66","121545","0.0-2.0-1.21","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:10.5%""></div></div><div class=""progress-bar-label"">21 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_099_grey.jpg"" alt=""Face""></div>","null","","exp1","099","grey",""
"","","","","","survey-text","67","123625","0.0-2.0-2.21","10","B","2/26/2026","2078","","{""age"":""24""}","","exp1","099","grey","24"
"","","","","","html-keyboard-response","68","124129","0.0-2.0-0.22","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","69","126144","0.0-2.0-1.22","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:11%""></div></div><div class=""progress-bar-label"">22 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_050_color.jpg"" alt=""Face""></div>","null","","exp1","050","color",""
"","","","","","survey-text","70","128931","0.0-2.0-2.22","10","B","2/26/2026","2785","","{""age"":""35""}","","exp1","050","color","35"
"","","","","","html-keyboard-response","71","129445","0.0-2.0-0.23","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","72","131446","0.0-2.0-1.23","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:11.5%""></div></div><div class=""progress-bar-label"">23 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_049_grey.jpg"" alt=""Face""></div>","null","","exp1","049","grey",""
"","","","","","survey-text","73","135090","0.0-2.0-2.23","10","B","2/26/2026","3642","","{""age"":""34""}","","exp1","049","grey","34"
"","","","","","html-keyboard-response","74","135596","0.0-2.0-0.24","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","75","137612","0.0-2.0-1.24","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:12%""></div></div><div class=""progress-bar-label"">24 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_044_color.jpg"" alt=""Face""></div>","null","","exp1","044","color",""
"","","","","","survey-text","76","141474","0.0-2.0-2.24","10","B","2/26/2026","3860","","{""age"":""35""}","","exp1","044","color","35"
"","","","","","html-keyboard-response","77","141977","0.0-2.0-0.25","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","78","143994","0.0-2.0-1.25","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:12.5%""></div></div><div class=""progress-bar-label"">25 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_039_grey.jpg"" alt=""Face""></div>","null","","exp1","039","grey",""
"","","","","","survey-text","79","150116","0.0-2.0-2.25","10","B","2/26/2026","6121","","{""age"":""26""}","","exp1","039","grey","26"
"","","","","","html-keyboard-response","80","150627","0.0-2.0-0.26","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","81","152643","0.0-2.0-1.26","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:13%""></div></div><div class=""progress-bar-label"">26 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_087_grey.jpg"" alt=""Face""></div>","null","","exp1","087","grey",""
"","","","","","survey-text","82","158559","0.0-2.0-2.26","10","B","2/26/2026","5913","","{""age"":""36""}","","exp1","087","grey","36"
"","","","","","html-keyboard-response","83","159061","0.0-2.0-0.27","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","84","161077","0.0-2.0-1.27","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:13.5%""></div></div><div class=""progress-bar-label"">27 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_040_color.jpg"" alt=""Face""></div>","null","","exp1","040","color",""
"","","","","","survey-text","85","165936","0.0-2.0-2.27","10","B","2/26/2026","4857","","{""age"":""34""}","","exp1","040","color","34"
"","","","","","html-keyboard-response","86","166445","0.0-2.0-0.28","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","87","168461","0.0-2.0-1.28","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:14.000000000000002%""></div></div><div class=""progress-bar-label"">28 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_074_color.jpg"" alt=""Face""></div>","null","","exp1","074","color",""
"","","","","","survey-text","88","170430","0.0-2.0-2.28","10","B","2/26/2026","1967","","{""age"":""35""}","","exp1","074","color","35"
"","","","","","html-keyboard-response","89","170945","0.0-2.0-0.29","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","90","172960","0.0-2.0-1.29","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:14.499999999999998%""></div></div><div class=""progress-bar-label"">29 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_010_color.jpg"" alt=""Face""></div>","null","","exp1","010","color",""
"","","","","","survey-text","91","178097","0.0-2.0-2.29","10","B","2/26/2026","5134","","{""age"":""40""}","","exp1","010","color","40"
"","","","","","html-keyboard-response","92","178612","0.0-2.0-0.30","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","93","180627","0.0-2.0-1.30","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:15%""></div></div><div class=""progress-bar-label"">30 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_058_color.jpg"" alt=""Face""></div>","null","","exp1","058","color",""
"","","","","","survey-text","94","183222","0.0-2.0-2.30","10","B","2/26/2026","2593","","{""age"":""33""}","","exp1","058","color","33"
"","","","","","html-keyboard-response","95","183727","0.0-2.0-0.31","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","96","185731","0.0-2.0-1.31","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:15.5%""></div></div><div class=""progress-bar-label"">31 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_083_grey.jpg"" alt=""Face""></div>","null","","exp1","083","grey",""
"","","","","","survey-text","97","187853","0.0-2.0-2.31","10","B","2/26/2026","2120","","{""age"":""35""}","","exp1","083","grey","35"
"","","","","","html-keyboard-response","98","188360","0.0-2.0-0.32","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
"","","","","","html-keyboard-response","99","190361","0.0-2.0-1.32","10","B","2/26/2026","null","<div class=""trial-progress-bar""><div class=""progress-bar-track""><div class=""progress-bar-fill"" style=""width:16%""></div></div><div class=""progress-bar-label"">32 / 200</div></div><div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_017_grey.jpg"" alt=""Face""></div>","null","","exp1","017","grey",""
"","","","","","survey-text","100","194672","0.0-2.0-2.32","10","B","2/26/2026","4308","","{""age"":""36""}","","exp1","017","grey","36"
"","","","","","html-keyboard-response","101","195175","0.0-2.0-0.33","10","B","2/26/2026","null","<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>","null","fixation","","","",""
