"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","group","date","rt","stimulus","response","task_part","task","face_id","condition","age_rating"
"","","","","","html-keyboard-response","17","99435","0.0-2.0-0.5","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","18","101437","0.0-2.0-1.5","1","A","21/02/2026","null","<img src=""img/face_074_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","074","grey",""
"","","","","","survey-text","19","103576","0.0-2.0-2.5","1","A","21/02/2026","2136","","{""age"":""39""}","","exp1","074","grey","39"
"","","","","","html-keyboard-response","20","104078","0.0-2.0-0.6","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","21","106078","0.0-2.0-1.6","1","A","21/02/2026","null","<img src=""img/face_098_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","098","grey",""
"","","","","","survey-text","22","107902","0.0-2.0-2.6","1","A","21/02/2026","1821","","{""age"":""42""}","","exp1","098","grey","42"
"","","","","","html-keyboard-response","23","108403","0.0-2.0-0.7","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","24","110405","0.0-2.0-1.7","1","A","21/02/2026","null","<img src=""img/face_055_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","055","color",""
"","","","","","survey-text","25","112002","0.0-2.0-2.7","1","A","21/02/2026","1595","","{""age"":""32""}","","exp1","055","color","32"
"","","","","","html-keyboard-response","26","112503","0.0-2.0-0.8","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","27","114506","0.0-2.0-1.8","1","A","21/02/2026","null","<img src=""img/face_020_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","020","grey",""
"","","","","","survey-text","28","118813","0.0-2.0-2.8","1","A","21/02/2026","4305","","{""age"":""53""}","","exp1","020","grey","53"
"","","","","","html-keyboard-response","29","119314","0.0-2.0-0.9","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","30","121315","0.0-2.0-1.9","1","A","21/02/2026","null","<img src=""img/face_068_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","068","grey",""
"","","","","","survey-text","31","124372","0.0-2.0-2.9","1","A","21/02/2026","3054","","{""age"":""17""}","","exp1","068","grey","17"
"","","","","","html-keyboard-response","32","124872","0.0-2.0-0.10","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","33","126873","0.0-2.0-1.10","1","A","21/02/2026","null","<img src=""img/face_019_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","019","color",""
"","","","","","survey-text","34","129106","0.0-2.0-2.10","1","A","21/02/2026","2230","","{""age"":""20""}","","exp1","019","color","20"
"","","","","","html-keyboard-response","35","129609","0.0-2.0-0.11","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","36","131610","0.0-2.0-1.11","1","A","21/02/2026","null","<img src=""img/face_086_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","086","grey",""
"","","","","","survey-text","37","134250","0.0-2.0-2.11","1","A","21/02/2026","2639","","{""age"":""26""}","","exp1","086","grey","26"
"","","","","","html-keyboard-response","38","134751","0.0-2.0-0.12","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","39","136753","0.0-2.0-1.12","1","A","21/02/2026","null","<img src=""img/face_054_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","054","grey",""
"","","","","","survey-text","40","139096","0.0-2.0-2.12","1","A","21/02/2026","2339","","{""age"":""22""}","","exp1","054","grey","22"
"","","","","","html-keyboard-response","41","139597","0.0-2.0-0.13","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","42","141599","0.0-2.0-1.13","1","A","21/02/2026","null","<img src=""img/face_061_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","061","color",""
"","","","","","survey-text","43","146283","0.0-2.0-2.13","1","A","21/02/2026","4682","","{""age"":""44""}","","exp1","061","color","44"
"","","","","","html-keyboard-response","44","146796","0.0-2.0-0.14","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","45","148798","0.0-2.0-1.14","1","A","21/02/2026","null","<img src=""img/face_010_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","010","grey",""
"","","","","","survey-text","46","151776","0.0-2.0-2.14","1","A","21/02/2026","2974","","{""age"":""40""}","","exp1","010","grey","40"
"","","","","","html-keyboard-response","47","152278","0.0-2.0-0.15","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","48","154280","0.0-2.0-1.15","1","A","21/02/2026","null","<img src=""img/face_032_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","032","grey",""
"","","","","","survey-text","49","161817","0.0-2.0-2.15","1","A","21/02/2026","7535","","{""age"":""40""}","","exp1","032","grey","40"
"","","","","","html-keyboard-response","50","162318","0.0-2.0-0.16","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","51","164319","0.0-2.0-1.16","1","A","21/02/2026","null","<img src=""img/face_087_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","087","color",""
"","","","","","survey-text","52","166831","0.0-2.0-2.16","1","A","21/02/2026","2508","","{""age"":""38""}","","exp1","087","color","38"
"","","","","","html-keyboard-response","53","167336","0.0-2.0-0.17","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","54","169338","0.0-2.0-1.17","1","A","21/02/2026","null","<img src=""img/face_076_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","076","grey",""
"","","","","","survey-text","55","171382","0.0-2.0-2.17","1","A","21/02/2026","2042","","{""age"":""28""}","","exp1","076","grey","28"
"","","","","","html-keyboard-response","56","171883","0.0-2.0-0.18","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","57","173885","0.0-2.0-1.18","1","A","21/02/2026","null","<img src=""img/face_034_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","034","grey",""
"","","","","","survey-text","58","176972","0.0-2.0-2.18","1","A","21/02/2026","3082","","{""age"":""30""}","","exp1","034","grey","30"
"","","","","","html-keyboard-response","59","177473","0.0-2.0-0.19","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","60","179473","0.0-2.0-1.19","1","A","21/02/2026","null","<img src=""img/face_099_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","099","color",""
"","","","","","survey-text","61","180497","0.0-2.0-2.19","1","A","21/02/2026","1023","","{""age"":""25""}","","exp1","099","color","25"
"","","","","","html-keyboard-response","62","180999","0.0-2.0-0.20","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","63","183000","0.0-2.0-1.20","1","A","21/02/2026","null","<img src=""img/face_082_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","082","grey",""
"","","","","","survey-text","64","193414","0.0-2.0-2.20","1","A","21/02/2026","10411","","{""age"":""20""}","","exp1","082","grey","20"
"","","","","","html-keyboard-response","65","193916","0.0-2.0-0.21","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","66","195917","0.0-2.0-1.21","1","A","21/02/2026","null","<img src=""img/face_083_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","083","color",""
"","","","","","survey-text","67","205107","0.0-2.0-2.21","1","A","21/02/2026","9188","","{""age"":""19""}","","exp1","083","color","19"
"","","","","","html-keyboard-response","68","205609","0.0-2.0-0.22","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","69","207610","0.0-2.0-1.22","1","A","21/02/2026","null","<img src=""img/face_077_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","077","color",""
"","","","","","survey-text","70","214821","0.0-2.0-2.22","1","A","21/02/2026","7208","","{""age"":""27""}","","exp1","077","color","27"
"","","","","","html-keyboard-response","71","215323","0.0-2.0-0.23","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","72","217324","0.0-2.0-1.23","1","A","21/02/2026","null","<img src=""img/face_035_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","035","color",""
"","","","","","survey-text","73","223180","0.0-2.0-2.23","1","A","21/02/2026","5853","","{""age"":""25""}","","exp1","035","color","25"
"","","","","","html-keyboard-response","74","223680","0.0-2.0-0.24","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","75","225683","0.0-2.0-1.24","1","A","21/02/2026","null","<img src=""img/face_009_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","009","color",""
"","","","","","survey-text","76","245821","0.0-2.0-2.24","1","A","21/02/2026","20135","","{""age"":""31""}","","exp1","009","color","31"
"","","","","","html-keyboard-response","77","246322","0.0-2.0-0.25","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","78","248324","0.0-2.0-1.25","1","A","21/02/2026","null","<img src=""img/face_075_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","075","color",""
"","","","","","survey-text","79","252216","0.0-2.0-2.25","1","A","21/02/2026","3888","","{""age"":""19 ""}","","exp1","075","color","19 "
"","","","","","html-keyboard-response","80","252717","0.0-2.0-0.26","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","81","254719","0.0-2.0-1.26","1","A","21/02/2026","null","<img src=""img/face_072_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","072","grey",""
"","","","","","survey-text","82","262542","0.0-2.0-2.26","1","A","21/02/2026","7820","","{""age"":""34""}","","exp1","072","grey","34"
"","","","","","html-keyboard-response","83","263045","0.0-2.0-0.27","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","84","265047","0.0-2.0-1.27","1","A","21/02/2026","null","<img src=""img/face_037_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","037","color",""
"","","","","","survey-text","85","274868","0.0-2.0-2.27","1","A","21/02/2026","9819","","{""age"":""30""}","","exp1","037","color","30"
"","","","","","html-keyboard-response","86","275371","0.0-2.0-0.28","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","87","277373","0.0-2.0-1.28","1","A","21/02/2026","null","<img src=""img/face_092_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","092","grey",""
"","","","","","survey-text","88","282414","0.0-2.0-2.28","1","A","21/02/2026","5040","","{""age"":""28""}","","exp1","092","grey","28"
"","","","","","html-keyboard-response","89","282915","0.0-2.0-0.29","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","90","284917","0.0-2.0-1.29","1","A","21/02/2026","null","<img src=""img/face_016_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","016","grey",""
"","","","","","survey-text","91","288125","0.0-2.0-2.29","1","A","21/02/2026","3205","","{""age"":""18""}","","exp1","016","grey","18"
"","","","","","html-keyboard-response","92","288627","0.0-2.0-0.30","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","93","290628","0.0-2.0-1.30","1","A","21/02/2026","null","<img src=""img/face_038_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","038","grey",""
"","","","","","survey-text","94","305502","0.0-2.0-2.30","1","A","21/02/2026","14871","","{""age"":""32""}","","exp1","038","grey","32"
"","","","","","html-keyboard-response","95","306003","0.0-2.0-0.31","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","96","308006","0.0-2.0-1.31","1","A","21/02/2026","null","<img src=""img/face_044_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","044","grey",""
"","","","","","survey-text","97","315923","0.0-2.0-2.31","1","A","21/02/2026","7914","","{""age"":""31""}","","exp1","044","grey","31"
"","","","","","html-keyboard-response","98","316424","0.0-2.0-0.32","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","99","318426","0.0-2.0-1.32","1","A","21/02/2026","null","<img src=""img/face_014_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","014","grey",""
"","","","","","survey-text","100","326897","0.0-2.0-2.32","1","A","21/02/2026","8470","","{""age"":""56""}","","exp1","014","grey","56"
"","","","","","html-keyboard-response","101","327398","0.0-2.0-0.33","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","102","329400","0.0-2.0-1.33","1","A","21/02/2026","null","<img src=""img/face_096_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","096","grey",""
"","","","","","survey-text","103","337014","0.0-2.0-2.33","1","A","21/02/2026","7612","","{""age"":""16""}","","exp1","096","grey","16"
"","","","","","html-keyboard-response","104","337514","0.0-2.0-0.34","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","105","339515","0.0-2.0-1.34","1","A","21/02/2026","null","<img src=""img/face_018_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","018","grey",""
"","","","","","survey-text","106","344754","0.0-2.0-2.34","1","A","21/02/2026","5236","","{""age"":""24""}","","exp1","018","grey","24"
"","","","","","html-keyboard-response","107","345255","0.0-2.0-0.35","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","108","347257","0.0-2.0-1.35","1","A","21/02/2026","null","<img src=""img/face_059_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","059","color",""
"","","","","","survey-text","109","358800","0.0-2.0-2.35","1","A","21/02/2026","11542","","{""age"":""31""}","","exp1","059","color","31"
"","","","","","html-keyboard-response","110","359302","0.0-2.0-0.36","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","111","361304","0.0-2.0-1.36","1","A","21/02/2026","null","<img src=""img/face_013_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","013","color",""
"","","","","","survey-text","112","370228","0.0-2.0-2.36","1","A","21/02/2026","8923","","{""age"":""29""}","","exp1","013","color","29"
"","","","","","html-keyboard-response","113","370730","0.0-2.0-0.37","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","114","372732","0.0-2.0-1.37","1","A","21/02/2026","null","<img src=""img/face_008_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","008","grey",""
"","","","","","survey-text","115","384140","0.0-2.0-2.37","1","A","21/02/2026","11407","","{""age"":""26""}","","exp1","008","grey","26"
"","","","","","html-keyboard-response","116","384643","0.0-2.0-0.38","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","117","386644","0.0-2.0-1.38","1","A","21/02/2026","null","<img src=""img/face_022_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","022","grey",""
"","","","","","survey-text","118","400048","0.0-2.0-2.38","1","A","21/02/2026","13401","","{""age"":""20""}","","exp1","022","grey","20"
"","","","","","html-keyboard-response","119","400551","0.0-2.0-0.39","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","120","402553","0.0-2.0-1.39","1","A","21/02/2026","null","<img src=""img/face_094_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","094","grey",""
"","","","","","survey-text","121","407718","0.0-2.0-2.39","1","A","21/02/2026","5160","","{""age"":""23""}","","exp1","094","grey","23"
"","","","","","html-keyboard-response","122","408221","0.0-2.0-0.40","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","123","410222","0.0-2.0-1.40","1","A","21/02/2026","null","<img src=""img/face_030_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","030","grey",""
"","","","","","survey-text","124","415392","0.0-2.0-2.40","1","A","21/02/2026","5169","","{""age"":""49""}","","exp1","030","grey","49"
"","","","","","html-keyboard-response","125","415894","0.0-2.0-0.41","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","126","417895","0.0-2.0-1.41","1","A","21/02/2026","null","<img src=""img/face_090_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","090","grey",""
"","","","","","survey-text","127","424661","0.0-2.0-2.41","1","A","21/02/2026","6763","","{""age"":""28""}","","exp1","090","grey","28"
"","","","","","html-keyboard-response","128","425163","0.0-2.0-0.42","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","129","427164","0.0-2.0-1.42","1","A","21/02/2026","null","<img src=""img/face_050_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","050","grey",""
"","","","","","survey-text","130","434282","0.0-2.0-2.42","1","A","21/02/2026","7115","","{""age"":""37""}","","exp1","050","grey","37"
"","","","","","html-keyboard-response","131","434789","0.0-2.0-0.43","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","132","436791","0.0-2.0-1.43","1","A","21/02/2026","null","<img src=""img/face_011_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","011","color",""
"","","","","","survey-text","133","439966","0.0-2.0-2.43","1","A","21/02/2026","3172","","{""age"":""17""}","","exp1","011","color","17"
"","","","","","html-keyboard-response","134","440468","0.0-2.0-0.44","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","135","442469","0.0-2.0-1.44","1","A","21/02/2026","null","<img src=""img/face_003_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","003","color",""
"","","","","","survey-text","136","445262","0.0-2.0-2.44","1","A","21/02/2026","2789","","{""age"":""31""}","","exp1","003","color","31"
"","","","","","html-keyboard-response","137","445764","0.0-2.0-0.45","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","138","447765","0.0-2.0-1.45","1","A","21/02/2026","null","<img src=""img/face_073_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","073","color",""
"","","","","","survey-text","139","452757","0.0-2.0-2.45","1","A","21/02/2026","4990","","{""age"":""26""}","","exp1","073","color","26"
"","","","","","html-keyboard-response","140","453258","0.0-2.0-0.46","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","141","455259","0.0-2.0-1.46","1","A","21/02/2026","null","<img src=""img/face_045_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","045","color",""
"","","","","","survey-text","142","468288","0.0-2.0-2.46","1","A","21/02/2026","13027","","{""age"":""41""}","","exp1","045","color","41"
"","","","","","html-keyboard-response","143","468790","0.0-2.0-0.47","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","144","470792","0.0-2.0-1.47","1","A","21/02/2026","null","<img src=""img/face_028_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","028","grey",""
"","","","","","survey-text","145","484755","0.0-2.0-2.47","1","A","21/02/2026","13961","","{""age"":""23""}","","exp1","028","grey","23"
"","","","","","html-keyboard-response","146","485256","0.0-2.0-0.48","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","147","487258","0.0-2.0-1.48","1","A","21/02/2026","null","<img src=""img/face_027_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","027","color",""
"","","","","","survey-text","148","499282","0.0-2.0-2.48","1","A","21/02/2026","12021","","{""age"":""28""}","","exp1","027","color","28"
"","","","","","html-keyboard-response","149","499782","0.0-2.0-0.49","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","150","501785","0.0-2.0-1.49","1","A","21/02/2026","null","<img src=""img/face_023_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","023","color",""
"","","","","","survey-text","151","512829","0.0-2.0-2.49","1","A","21/02/2026","11039","","{""age"":""41""}","","exp1","023","color","41"
"","","","","","html-keyboard-response","152","513330","0.0-2.0-0.50","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","153","515331","0.0-2.0-1.50","1","A","21/02/2026","null","<img src=""img/face_088_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","088","grey",""
"","","","","","survey-text","154","525508","0.0-2.0-2.50","1","A","21/02/2026","10175","","{""age"":""32""}","","exp1","088","grey","32"
"","","","","","html-keyboard-response","155","526017","0.0-2.0-0.51","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","156","528019","0.0-2.0-1.51","1","A","21/02/2026","null","<img src=""img/face_060_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","060","grey",""
"","","","","","survey-text","157","532828","0.0-2.0-2.51","1","A","21/02/2026","4808","","{""age"":""29""}","","exp1","060","grey","29"
"","","","","","html-keyboard-response","158","533329","0.0-2.0-0.52","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","159","535332","0.0-2.0-1.52","1","A","21/02/2026","null","<img src=""img/face_047_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","047","color",""
"","","","","","survey-text","160","552779","0.0-2.0-2.52","1","A","21/02/2026","17444","","{""age"":""24""}","","exp1","047","color","24"
"","","","","","html-keyboard-response","161","553289","0.0-2.0-0.53","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","162","555291","0.0-2.0-1.53","1","A","21/02/2026","null","<img src=""img/face_053_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","053","color",""
"","","","","","survey-text","163","562248","0.0-2.0-2.53","1","A","21/02/2026","6955","","{""age"":""48""}","","exp1","053","color","48"
"","","","","","html-keyboard-response","164","562749","0.0-2.0-0.54","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","165","564762","0.0-2.0-1.54","1","A","21/02/2026","null","<img src=""img/face_033_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","033","color",""
"","","","","","survey-text","166","567128","0.0-2.0-2.54","1","A","21/02/2026","2363","","{""age"":""21""}","","exp1","033","color","21"
"","","","","","html-keyboard-response","167","567629","0.0-2.0-0.55","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","168","569630","0.0-2.0-1.55","1","A","21/02/2026","null","<img src=""img/face_024_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","024","grey",""
"","","","","","survey-text","169","576049","0.0-2.0-2.55","1","A","21/02/2026","6416","","{""age"":""23""}","","exp1","024","grey","23"
"","","","","","html-keyboard-response","170","576550","0.0-2.0-0.56","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","171","578551","0.0-2.0-1.56","1","A","21/02/2026","null","<img src=""img/face_005_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","005","color",""
"","","","","","survey-text","172","581578","0.0-2.0-2.56","1","A","21/02/2026","3024","","{""age"":""36""}","","exp1","005","color","36"
"","","","","","html-keyboard-response","173","582079","0.0-2.0-0.57","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","174","584081","0.0-2.0-1.57","1","A","21/02/2026","null","<img src=""img/face_080_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","080","grey",""
"","","","","","survey-text","175","596257","0.0-2.0-2.57","1","A","21/02/2026","12174","","{""age"":""28""}","","exp1","080","grey","28"
"","","","","","html-keyboard-response","176","596758","0.0-2.0-0.58","1","A","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
