success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,group,date,rt,stimulus,response,task_part,task,face_id,condition,age_rating
,,,,,survey-text,395,1106921,0.0-4.0-2.30,4,B,23/02/2026,6908,,"{""age"":""42""}",,exp2,112,rg_plus,42
,,,,,html-keyboard-response,514,1421398,0.0-4.0-1.70,4,B,23/02/2026,null,"<img src=""img/face_113_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,113,rg_minus,
,,,,,survey-text,515,1431587,0.0-4.0-2.70,4,B,23/02/2026,10184,,"{""age"":""40""}",,exp2,113,rg_minus,40
,,,,,html-keyboard-response,445,1234582,0.0-4.0-1.47,4,B,23/02/2026,null,"<img src=""img/face_114_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,114,rg_plus,
,,,,,survey-text,446,1238814,0.0-4.0-2.47,4,B,23/02/2026,4227,,"{""age"":""30""}",,exp2,114,rg_plus,30
,,,,,html-keyboard-response,469,1324322,0.0-4.0-1.55,4,B,23/02/2026,null,"<img src=""img/face_115_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,115,rg_minus,
,,,,,survey-text,470,1327104,0.0-4.0-2.55,4,B,23/02/2026,2775,,"{""age"":""30""}",,exp2,115,rg_minus,30
,,,,,html-keyboard-response,316,895237,0.0-4.0-1.4,4,B,23/02/2026,null,"<img src=""img/face_116_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,116,rg_plus,
,,,,,survey-text,317,899065,0.0-4.0-2.4,4,B,23/02/2026,3822,,"{""age"":""23""}",,exp2,116,rg_plus,23
,,,,,html-keyboard-response,457,1262031,0.0-4.0-1.51,4,B,23/02/2026,null,"<img src=""img/face_117_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,117,rg_minus,
,,,,,survey-text,458,1266359,0.0-4.0-2.51,4,B,23/02/2026,4323,,"{""age"":""29""}",,exp2,117,rg_minus,29
,,,,,html-keyboard-response,484,1357182,0.0-4.0-1.60,4,B,23/02/2026,null,"<img src=""img/face_118_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,118,rg_plus,
,,,,,survey-text,485,1361473,0.0-4.0-2.60,4,B,23/02/2026,4286,,"{""age"":""28""}",,exp2,118,rg_plus,28
,,,,,html-keyboard-response,328,927899,0.0-4.0-1.8,4,B,23/02/2026,null,"<img src=""img/face_119_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,119,rg_minus,
,,,,,survey-text,329,936106,0.0-4.0-2.8,4,B,23/02/2026,8202,,"{""age"":""30""}",,exp2,119,rg_minus,30
,,,,,html-keyboard-response,370,1036831,0.0-4.0-1.22,4,B,23/02/2026,null,"<img src=""img/face_120_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,120,rg_plus,
,,,,,survey-text,371,1041070,0.0-4.0-2.22,4,B,23/02/2026,4234,,"{""age"":""48""}",,exp2,120,rg_plus,48
,,,,,html-keyboard-response,553,1513078,0.0-4.0-1.83,4,B,23/02/2026,null,"<img src=""img/face_121_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,121,rg_minus,
,,,,,survey-text,554,1517908,0.0-4.0-2.83,4,B,23/02/2026,4826,,"{""age"":""45""}",,exp2,121,rg_minus,45
,,,,,html-keyboard-response,346,972931,0.0-4.0-1.14,4,B,23/02/2026,null,"<img src=""img/face_122_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,122,rg_plus,
,,,,,survey-text,347,978375,0.0-4.0-2.14,4,B,23/02/2026,5440,,"{""age"":""40""}",,exp2,122,rg_plus,40
,,,,,html-keyboard-response,496,1382549,0.0-4.0-1.64,4,B,23/02/2026,null,"<img src=""img/face_123_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,123,rg_minus,
,,,,,survey-text,497,1386106,0.0-4.0-2.64,4,B,23/02/2026,3553,,"{""age"":""32""}",,exp2,123,rg_minus,32
,,,,,html-keyboard-response,349,980883,0.0-4.0-1.15,4,B,23/02/2026,null,"<img src=""img/face_124_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,124,rg_plus,
,,,,,survey-text,350,985893,0.0-4.0-2.15,4,B,23/02/2026,5007,,"{""age"":""35""}",,exp2,124,rg_plus,35
,,,,,html-keyboard-response,379,1058856,0.0-4.0-1.25,4,B,23/02/2026,null,"<img src=""img/face_125_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,125,rg_minus,
,,,,,survey-text,380,1065624,0.0-4.0-2.25,4,B,23/02/2026,6764,,"{""age"":""46""}",,exp2,125,rg_minus,46
,,,,,html-keyboard-response,334,944548,0.0-4.0-1.10,4,B,23/02/2026,null,"<img src=""img/face_126_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,126,rg_plus,
,,,,,survey-text,335,947492,0.0-4.0-2.10,4,B,23/02/2026,2940,,"{""age"":""29""}",,exp2,126,rg_plus,29
,,,,,html-keyboard-response,388,1087483,0.0-4.0-1.28,4,B,23/02/2026,null,"<img src=""img/face_127_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,127,rg_minus,
,,,,,survey-text,389,1089961,0.0-4.0-2.28,4,B,23/02/2026,2474,,"{""age"":""30""}",,exp2,127,rg_minus,30
,,,,,html-keyboard-response,499,1388620,0.0-4.0-1.65,4,B,23/02/2026,null,"<img src=""img/face_128_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,128,rg_plus,
,,,,,survey-text,500,1390977,0.0-4.0-2.65,4,B,23/02/2026,2350,,"{""age"":""44""}",,exp2,128,rg_plus,44
,,,,,html-keyboard-response,520,1441440,0.0-4.0-1.72,4,B,23/02/2026,null,"<img src=""img/face_129_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,129,rg_minus,
,,,,,survey-text,521,1447302,0.0-4.0-2.72,4,B,23/02/2026,5859,,"{""age"":""40""}",,exp2,129,rg_minus,40
,,,,,html-keyboard-response,502,1393496,0.0-4.0-1.66,4,B,23/02/2026,null,"<img src=""img/face_130_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,130,rg_plus,
,,,,,survey-text,503,1398173,0.0-4.0-2.66,4,B,23/02/2026,4673,,"{""age"":""20""}",,exp2,130,rg_plus,20
,,,,,html-keyboard-response,406,1130910,0.0-4.0-1.34,4,B,23/02/2026,null,"<img src=""img/face_131_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,131,rg_minus,
,,,,,survey-text,407,1141359,0.0-4.0-2.34,4,B,23/02/2026,10444,,"{""age"":""30""}",,exp2,131,rg_minus,30
,,,,,html-keyboard-response,517,1434108,0.0-4.0-1.71,4,B,23/02/2026,null,"<img src=""img/face_132_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,132,rg_plus,
,,,,,survey-text,518,1438923,0.0-4.0-2.71,4,B,23/02/2026,4808,,"{""age"":""50""}",,exp2,132,rg_plus,50
,,,,,html-keyboard-response,544,1492638,0.0-4.0-1.80,4,B,23/02/2026,null,"<img src=""img/face_133_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,133,rg_minus,
,,,,,survey-text,545,1496372,0.0-4.0-2.80,4,B,23/02/2026,3730,,"{""age"":""31""}",,exp2,133,rg_minus,31
,,,,,html-keyboard-response,427,1186444,0.0-4.0-1.41,4,B,23/02/2026,null,"<img src=""img/face_134_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,134,rg_plus,
,,,,,survey-text,428,1192559,0.0-4.0-2.41,4,B,23/02/2026,6106,,"{""age"":""29""}",,exp2,134,rg_plus,29
,,,,,html-keyboard-response,322,913932,0.0-4.0-1.6,4,B,23/02/2026,null,"<img src=""img/face_135_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,135,rg_minus,
,,,,,survey-text,323,919457,0.0-4.0-2.6,4,B,23/02/2026,5522,,"{""age"":""27""}",,exp2,135,rg_minus,27
,,,,,html-keyboard-response,535,1474505,0.0-4.0-1.77,4,B,23/02/2026,null,"<img src=""img/face_136_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,136,rg_plus,
,,,,,survey-text,536,1478440,0.0-4.0-2.77,4,B,23/02/2026,3931,,"{""age"":""16""}",,exp2,136,rg_plus,16
,,,,,html-keyboard-response,418,1161202,0.0-4.0-1.38,4,B,23/02/2026,null,"<img src=""img/face_137_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,137,rg_minus,
,,,,,survey-text,419,1169347,0.0-4.0-2.38,4,B,23/02/2026,8141,,"{""age"":""47""}",,exp2,137,rg_minus,47
,,,,,html-keyboard-response,529,1463542,0.0-4.0-1.75,4,B,23/02/2026,null,"<img src=""img/face_138_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,138,rg_plus,
,,,,,survey-text,530,1467205,0.0-4.0-2.75,4,B,23/02/2026,3652,,"{""age"":""19""}",,exp2,138,rg_plus,19
,,,,,html-keyboard-response,481,1350201,0.0-4.0-1.59,4,B,23/02/2026,null,"<img src=""img/face_139_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,139,rg_minus,
,,,,,survey-text,482,1354662,0.0-4.0-2.59,4,B,23/02/2026,4457,,"{""age"":""30""}",,exp2,139,rg_minus,30
,,,,,html-keyboard-response,487,1363988,0.0-4.0-1.61,4,B,23/02/2026,null,"<img src=""img/face_140_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,140,rg_plus,
,,,,,survey-text,488,1369756,0.0-4.0-2.61,4,B,23/02/2026,5764,,"{""age"":""50""}",,exp2,140,rg_plus,50
,,,,,html-keyboard-response,385,1077881,0.0-4.0-1.27,4,B,23/02/2026,null,"<img src=""img/face_141_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,141,rg_minus,
,,,,,survey-text,386,1084958,0.0-4.0-2.27,4,B,23/02/2026,7072,,"{""age"":""40""}",,exp2,141,rg_minus,40
,,,,,html-keyboard-response,472,1329631,0.0-4.0-1.56,4,B,23/02/2026,null,"<img src=""img/face_142_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,142,rg_plus,
,,,,,survey-text,473,1333268,0.0-4.0-2.56,4,B,23/02/2026,3632,,"{""age"":""53""}",,exp2,142,rg_plus,53
,,,,,html-keyboard-response,382,1068141,0.0-4.0-1.26,4,B,23/02/2026,null,"<img src=""img/face_143_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,143,rg_minus,
,,,,,survey-text,383,1075362,0.0-4.0-2.26,4,B,23/02/2026,7216,,"{""age"":""49""}",,exp2,143,rg_minus,49
,,,,,html-keyboard-response,559,1531839,0.0-4.0-1.85,4,B,23/02/2026,null,"<img src=""img/face_144_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,144,rg_plus,
,,,,,survey-text,560,1535660,0.0-4.0-2.85,4,B,23/02/2026,3818,,"{""age"":""27""}",,exp2,144,rg_plus,27
,,,,,html-keyboard-response,538,1480954,0.0-4.0-1.78,4,B,23/02/2026,null,"<img src=""img/face_145_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,145,rg_minus,
,,,,,survey-text,539,1483441,0.0-4.0-2.78,4,B,23/02/2026,2484,,"{""age"":""50""}",,exp2,145,rg_minus,50
,,,,,html-keyboard-response,331,938624,0.0-4.0-1.9,4,B,23/02/2026,null,"<img src=""img/face_146_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,146,rg_plus,
,,,,,survey-text,332,942030,0.0-4.0-2.9,4,B,23/02/2026,3403,,"{""age"":""21""}",,exp2,146,rg_plus,21
,,,,,html-keyboard-response,364,1022066,0.0-4.0-1.20,4,B,23/02/2026,null,"<img src=""img/face_147_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,147,rg_minus,
,,,,,survey-text,365,1025323,0.0-4.0-2.20,4,B,23/02/2026,3250,,"{""age"":""27""}",,exp2,147,rg_minus,27
,,,,,html-keyboard-response,439,1222265,0.0-4.0-1.45,4,B,23/02/2026,null,"<img src=""img/face_148_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,148,rg_plus,
,,,,,survey-text,440,1226470,0.0-4.0-2.45,4,B,23/02/2026,4200,,"{""age"":""35""}",,exp2,148,rg_plus,35
,,,,,html-keyboard-response,598,1605297,0.0-4.0-1.98,4,B,23/02/2026,null,"<img src=""img/face_149_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,149,rg_minus,
,,,,,survey-text,599,1607421,0.0-4.0-2.98,4,B,23/02/2026,2118,,"{""age"":""21""}",,exp2,149,rg_minus,21
,,,,,html-keyboard-response,592,1594062,0.0-4.0-1.96,4,B,23/02/2026,null,"<img src=""img/face_150_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,150,rg_plus,
,,,,,survey-text,593,1597109,0.0-4.0-2.96,4,B,23/02/2026,3044,,"{""age"":""24""}",,exp2,150,rg_plus,24
,,,,,html-keyboard-response,478,1341553,0.0-4.0-1.58,4,B,23/02/2026,null,"<img src=""img/face_151_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,151,rg_minus,
,,,,,survey-text,479,1347689,0.0-4.0-2.58,4,B,23/02/2026,6132,,"{""age"":""28""}",,exp2,151,rg_minus,28
,,,,,html-keyboard-response,586,1579663,0.0-4.0-1.94,4,B,23/02/2026,null,"<img src=""img/face_152_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,152,rg_plus,
,,,,,survey-text,587,1582954,0.0-4.0-2.94,4,B,23/02/2026,3287,,"{""age"":""28""}",,exp2,152,rg_plus,28
,,,,,html-keyboard-response,325,921967,0.0-4.0-1.7,4,B,23/02/2026,null,"<img src=""img/face_153_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,153,rg_minus,
,,,,,survey-text,326,925380,0.0-4.0-2.7,4,B,23/02/2026,3410,,"{""age"":""44""}",,exp2,153,rg_minus,44
,,,,,html-keyboard-response,352,988410,0.0-4.0-1.16,4,B,23/02/2026,null,"<img src=""img/face_154_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,154,rg_plus,
,,,,,survey-text,353,993742,0.0-4.0-2.16,4,B,23/02/2026,5321,,"{""age"":""28""}",,exp2,154,rg_plus,28
,,,,,html-keyboard-response,454,1253602,0.0-4.0-1.50,4,B,23/02/2026,null,"<img src=""img/face_155_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,155,rg_minus,
,,,,,survey-text,455,1259513,0.0-4.0-2.50,4,B,23/02/2026,5904,,"{""age"":""23""}",,exp2,155,rg_minus,23
,,,,,html-keyboard-response,532,1469727,0.0-4.0-1.76,4,B,23/02/2026,null,"<img src=""img/face_156_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,156,rg_plus,
,,,,,survey-text,533,1471988,0.0-4.0-2.76,4,B,23/02/2026,2255,,"{""age"":""16""}",,exp2,156,rg_plus,16
,,,,,html-keyboard-response,310,883768,0.0-4.0-1.2,4,B,23/02/2026,null,"<img src=""img/face_157_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,157,rg_minus,
,,,,,survey-text,311,887497,0.0-4.0-2.2,4,B,23/02/2026,3724,,"{""age"":""38""}",,exp2,157,rg_minus,38
,,,,,html-keyboard-response,460,1268877,0.0-4.0-1.52,4,B,23/02/2026,null,"<img src=""img/face_158_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,158,rg_plus,
,,,,,survey-text,461,1309816,0.0-4.0-2.52,4,B,23/02/2026,40935,,"{""age"":""30""}",,exp2,158,rg_plus,30
,,,,,html-keyboard-response,415,1156328,0.0-4.0-1.37,4,B,23/02/2026,null,"<img src=""img/face_159_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,159,rg_minus,
,,,,,survey-text,416,1158690,0.0-4.0-2.37,4,B,23/02/2026,2357,,"{""age"":""28""}",,exp2,159,rg_minus,28
,,,,,html-keyboard-response,343,966461,0.0-4.0-1.13,4,B,23/02/2026,null,"<img src=""img/face_160_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,160,rg_plus,
,,,,,survey-text,344,970406,0.0-4.0-2.13,4,B,23/02/2026,3940,,"{""age"":""30""}",,exp2,160,rg_plus,30
,,,,,html-keyboard-response,307,878699,0.0-4.0-1.1,4,B,23/02/2026,null,"<img src=""img/face_161_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,161,rg_minus,
,,,,,survey-text,308,881252,0.0-4.0-2.1,4,B,23/02/2026,2545,,"{""age"":""45""}",,exp2,161,rg_minus,45
,,,,,html-keyboard-response,397,1109441,0.0-4.0-1.31,4,B,23/02/2026,null,"<img src=""img/face_162_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,162,rg_plus,
,,,,,survey-text,398,1115234,0.0-4.0-2.31,4,B,23/02/2026,5789,,"{""age"":""28""}",,exp2,162,rg_plus,28
,,,,,html-keyboard-response,505,1400686,0.0-4.0-1.67,4,B,23/02/2026,null,"<img src=""img/face_163_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,163,rg_minus,
,,,,,survey-text,506,1403491,0.0-4.0-2.67,4,B,23/02/2026,2801,,"{""age"":""25""}",,exp2,163,rg_minus,25
,,,,,html-keyboard-response,562,1538192,0.0-4.0-1.86,4,B,23/02/2026,null,"<img src=""img/face_164_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,164,rg_plus,
,,,,,survey-text,563,1540973,0.0-4.0-2.86,4,B,23/02/2026,2778,,"{""age"":""44""}",,exp2,164,rg_plus,44
,,,,,html-keyboard-response,451,1247450,0.0-4.0-1.49,4,B,23/02/2026,null,"<img src=""img/face_165_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,165,rg_minus,
,,,,,survey-text,452,1251086,0.0-4.0-2.49,4,B,23/02/2026,3628,,"{""age"":""19""}",,exp2,165,rg_minus,19
,,,,,html-keyboard-response,400,1117758,0.0-4.0-1.32,4,B,23/02/2026,null,"<img src=""img/face_166_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,166,rg_plus,
,,,,,survey-text,401,1120673,0.0-4.0-2.32,4,B,23/02/2026,2912,,"{""age"":""32""}",,exp2,166,rg_plus,32
,,,,,html-keyboard-response,541,1485965,0.0-4.0-1.79,4,B,23/02/2026,null,"<img src=""img/face_167_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,167,rg_minus,
,,,,,survey-text,542,1490115,0.0-4.0-2.79,4,B,23/02/2026,4145,,"{""age"":""38""}",,exp2,167,rg_minus,38
,,,,,html-keyboard-response,490,1372282,0.0-4.0-1.62,4,B,23/02/2026,null,"<img src=""img/face_168_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,168,rg_plus,
,,,,,survey-text,491,1374906,0.0-4.0-2.62,4,B,23/02/2026,2620,,"{""age"":""52""}",,exp2,168,rg_plus,52
,,,,,html-keyboard-response,571,1555701,0.0-4.0-1.89,4,B,23/02/2026,null,"<img src=""img/face_169_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,169,rg_minus,
,,,,,survey-text,572,1558823,0.0-4.0-2.89,4,B,23/02/2026,3118,,"{""age"":""32""}",,exp2,169,rg_minus,32
,,,,,html-keyboard-response,526,1458095,0.0-4.0-1.74,4,B,23/02/2026,null,"<img src=""img/face_170_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,170,rg_plus,
,,,,,survey-text,527,1461022,0.0-4.0-2.74,4,B,23/02/2026,2922,,"{""age"":""41""}",,exp2,170,rg_plus,41
,,,,,html-keyboard-response,511,1412492,0.0-4.0-1.69,4,B,23/02/2026,null,"<img src=""img/face_171_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,171,rg_minus,
,,,,,survey-text,512,1418880,0.0-4.0-2.69,4,B,23/02/2026,6384,,"{""age"":""35""}",,exp2,171,rg_minus,35
,,,,,html-keyboard-response,376,1053536,0.0-4.0-1.24,4,B,23/02/2026,null,"<img src=""img/face_172_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,172,rg_plus,
,,,,,survey-text,377,1056330,0.0-4.0-2.24,4,B,23/02/2026,2790,,"{""age"":""25""}",,exp2,172,rg_plus,25
,,,,,html-keyboard-response,436,1216124,0.0-4.0-1.44,4,B,23/02/2026,null,"<img src=""img/face_173_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,173,rg_minus,
,,,,,survey-text,437,1219737,0.0-4.0-2.44,4,B,23/02/2026,3608,,"{""age"":""35""}",,exp2,173,rg_minus,35
,,,,,html-keyboard-response,523,1449822,0.0-4.0-1.73,4,B,23/02/2026,null,"<img src=""img/face_174_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,174,rg_plus,
,,,,,survey-text,524,1455584,0.0-4.0-2.73,4,B,23/02/2026,5758,,"{""age"":""31""}",,exp2,174,rg_plus,31
,,,,,html-keyboard-response,430,1195077,0.0-4.0-1.42,4,B,23/02/2026,null,"<img src=""img/face_175_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,175,rg_minus,
,,,,,survey-text,431,1201687,0.0-4.0-2.42,4,B,23/02/2026,6603,,"{""age"":""32""}",,exp2,175,rg_minus,32
,,,,,html-keyboard-response,595,1599632,0.0-4.0-1.97,4,B,23/02/2026,null,"<img src=""img/face_176_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,176,rg_plus,
,,,,,survey-text,596,1602787,0.0-4.0-2.97,4,B,23/02/2026,3151,,"{""age"":""20""}",,exp2,176,rg_plus,20
,,,,,html-keyboard-response,466,1318784,0.0-4.0-1.54,4,B,23/02/2026,null,"<img src=""img/face_177_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,177,rg_minus,
,,,,,survey-text,467,1321812,0.0-4.0-2.54,4,B,23/02/2026,3023,,"{""age"":""45""}",,exp2,177,rg_minus,45
,,,,,html-keyboard-response,589,1585478,0.0-4.0-1.95,4,B,23/02/2026,null,"<img src=""img/face_178_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,178,rg_plus,
,,,,,survey-text,590,1591535,0.0-4.0-2.95,4,B,23/02/2026,6052,,"{""age"":""28""}",,exp2,178,rg_plus,28
,,,,,html-keyboard-response,463,1312333,0.0-4.0-1.53,4,B,23/02/2026,null,"<img src=""img/face_179_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,179,rg_minus,
,,,,,survey-text,464,1316263,0.0-4.0-2.53,4,B,23/02/2026,3926,,"{""age"":""27""}",,exp2,179,rg_minus,27
,,,,,html-keyboard-response,313,890009,0.0-4.0-1.3,4,B,23/02/2026,null,"<img src=""img/face_180_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,180,rg_plus,
,,,,,survey-text,314,892718,0.0-4.0-2.3,4,B,23/02/2026,2706,,"{""age"":""25""}",,exp2,180,rg_plus,25
,,,,,html-keyboard-response,601,1609955,0.0-4.0-1.99,4,B,23/02/2026,null,"<img src=""img/face_181_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,181,rg_minus,
,,,,,survey-text,602,1613105,0.0-4.0-2.99,4,B,23/02/2026,3142,,"{""age"":""25""}",,exp2,181,rg_minus,25
