success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,group,date,rt,stimulus,response,task_part,task,face_id,condition,age_rating
,,,,,html-keyboard-response,400,663059,0.0-4.0-1.32,6,B,23/02/2026,null,"<img src=""img/face_106_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,106,rg_plus,
,,,,,survey-text,401,664402,0.0-4.0-2.32,6,B,23/02/2026,1339,,"{""age"":""20""}",,exp2,106,rg_plus,20
,,,,,html-keyboard-response,402,664915,0.0-4.0-0.33,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,403,666918,0.0-4.0-1.33,6,B,23/02/2026,null,"<img src=""img/face_159_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,159,rg_minus,
,,,,,survey-text,404,669223,0.0-4.0-2.33,6,B,23/02/2026,2302,,"{""age"":""20""}",,exp2,159,rg_minus,20
,,,,,html-keyboard-response,405,669734,0.0-4.0-0.34,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,406,671745,0.0-4.0-1.34,6,B,23/02/2026,null,"<img src=""img/face_138_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,138,rg_plus,
,,,,,survey-text,407,674579,0.0-4.0-2.34,6,B,23/02/2026,2830,,"{""age"":""20""}",,exp2,138,rg_plus,20
,,,,,html-keyboard-response,408,675084,0.0-4.0-0.35,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,409,677088,0.0-4.0-1.35,6,B,23/02/2026,null,"<img src=""img/face_171_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,171,rg_minus,
,,,,,survey-text,410,677927,0.0-4.0-2.35,6,B,23/02/2026,834,,"{""age"":""30""}",,exp2,171,rg_minus,30
,,,,,html-keyboard-response,411,678443,0.0-4.0-0.36,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,412,680459,0.0-4.0-1.36,6,B,23/02/2026,null,"<img src=""img/face_101_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,101,rg_minus,
,,,,,survey-text,413,681464,0.0-4.0-2.36,6,B,23/02/2026,1000,,"{""age"":""40""}",,exp2,101,rg_minus,40
,,,,,html-keyboard-response,414,681973,0.0-4.0-0.37,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,415,683979,0.0-4.0-1.37,6,B,23/02/2026,null,"<img src=""img/face_143_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,143,rg_minus,
,,,,,survey-text,416,684801,0.0-4.0-2.37,6,B,23/02/2026,817,,"{""age"":""50""}",,exp2,143,rg_minus,50
,,,,,html-keyboard-response,417,685317,0.0-4.0-0.38,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,418,687331,0.0-4.0-1.38,6,B,23/02/2026,null,"<img src=""img/face_170_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,170,rg_plus,
,,,,,survey-text,419,688341,0.0-4.0-2.38,6,B,23/02/2026,1004,,"{""age"":""40""}",,exp2,170,rg_plus,40
,,,,,html-keyboard-response,420,688845,0.0-4.0-0.39,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,421,690861,0.0-4.0-1.39,6,B,23/02/2026,null,"<img src=""img/face_119_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,119,rg_minus,
,,,,,survey-text,422,692793,0.0-4.0-2.39,6,B,23/02/2026,1928,,"{""age"":""30""}",,exp2,119,rg_minus,30
,,,,,html-keyboard-response,423,693295,0.0-4.0-0.40,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,424,695311,0.0-4.0-1.40,6,B,23/02/2026,null,"<img src=""img/face_147_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,147,rg_minus,
,,,,,survey-text,425,696363,0.0-4.0-2.40,6,B,23/02/2026,1047,,"{""age"":""20""}",,exp2,147,rg_minus,20
,,,,,html-keyboard-response,426,696875,0.0-4.0-0.41,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,427,698887,0.0-4.0-1.41,6,B,23/02/2026,null,"<img src=""img/face_139_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,139,rg_minus,
,,,,,survey-text,428,700530,0.0-4.0-2.41,6,B,23/02/2026,1640,,"{""age"":""40""}",,exp2,139,rg_minus,40
,,,,,html-keyboard-response,429,701046,0.0-4.0-0.42,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,430,703061,0.0-4.0-1.42,6,B,23/02/2026,null,"<img src=""img/face_167_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,167,rg_minus,
,,,,,survey-text,431,704897,0.0-4.0-2.42,6,B,23/02/2026,1831,,"{""age"":""30""}",,exp2,167,rg_minus,30
,,,,,html-keyboard-response,432,705407,0.0-4.0-0.43,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,433,707410,0.0-4.0-1.43,6,B,23/02/2026,null,"<img src=""img/face_118_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,118,rg_plus,
,,,,,survey-text,434,709462,0.0-4.0-2.43,6,B,23/02/2026,2039,,"{""age"":""20""}",,exp2,118,rg_plus,20
,,,,,html-keyboard-response,435,709975,0.0-4.0-0.44,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,436,711989,0.0-4.0-1.44,6,B,23/02/2026,null,"<img src=""img/face_174_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,174,rg_plus,
,,,,,survey-text,437,722462,0.0-4.0-2.44,6,B,23/02/2026,10467,,"{""age"":""30""}",,exp2,174,rg_plus,30
,,,,,html-keyboard-response,438,722964,0.0-4.0-0.45,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,439,724980,0.0-4.0-1.45,6,B,23/02/2026,null,"<img src=""img/face_123_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,123,rg_minus,
,,,,,survey-text,440,725627,0.0-4.0-2.45,6,B,23/02/2026,639,,"{""age"":""30""}",,exp2,123,rg_minus,30
,,,,,html-keyboard-response,441,726134,0.0-4.0-0.46,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,442,728137,0.0-4.0-1.46,6,B,23/02/2026,null,"<img src=""img/face_110_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,110,rg_plus,
,,,,,survey-text,443,729375,0.0-4.0-2.46,6,B,23/02/2026,1234,,"{""age"":""40""}",,exp2,110,rg_plus,40
,,,,,html-keyboard-response,444,729888,0.0-4.0-0.47,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,445,731895,0.0-4.0-1.47,6,B,23/02/2026,null,"<img src=""img/face_177_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,177,rg_minus,
,,,,,survey-text,446,732888,0.0-4.0-2.47,6,B,23/02/2026,988,,"{""age"":""40""}",,exp2,177,rg_minus,40
,,,,,html-keyboard-response,447,733403,0.0-4.0-0.48,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,448,735419,0.0-4.0-1.48,6,B,23/02/2026,null,"<img src=""img/face_160_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,160,rg_plus,
,,,,,survey-text,449,740758,0.0-4.0-2.48,6,B,23/02/2026,5335,,"{""age"":""20""}",,exp2,160,rg_plus,20
,,,,,html-keyboard-response,450,741271,0.0-4.0-0.49,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,451,743281,0.0-4.0-1.49,6,B,23/02/2026,null,"<img src=""img/face_157_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,157,rg_minus,
,,,,,survey-text,452,746525,0.0-4.0-2.49,6,B,23/02/2026,3241,,"{""age"":""30""}",,exp2,157,rg_minus,30
,,,,,html-keyboard-response,453,747031,0.0-4.0-0.50,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,454,749038,0.0-4.0-1.50,6,B,23/02/2026,null,"<img src=""img/face_114_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,114,rg_plus,
,,,,,survey-text,455,749923,0.0-4.0-2.50,6,B,23/02/2026,880,,"{""age"":""20""}",,exp2,114,rg_plus,20
,,,,,html-keyboard-response,456,750426,0.0-4.0-0.51,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,457,752428,0.0-4.0-1.51,6,B,23/02/2026,null,"<img src=""img/face_128_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,128,rg_plus,
,,,,,survey-text,458,753644,0.0-4.0-2.51,6,B,23/02/2026,1212,,"{""age"":""40""}",,exp2,128,rg_plus,40
,,,,,html-keyboard-response,459,754154,0.0-4.0-0.52,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,460,756169,0.0-4.0-1.52,6,B,23/02/2026,null,"<img src=""img/face_155_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,155,rg_minus,
,,,,,survey-text,461,758573,0.0-4.0-2.52,6,B,23/02/2026,2400,,"{""age"":""40""}",,exp2,155,rg_minus,40
,,,,,html-keyboard-response,462,759077,0.0-4.0-0.53,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,463,761088,0.0-4.0-1.53,6,B,23/02/2026,null,"<img src=""img/face_179_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,179,rg_minus,
,,,,,survey-text,464,763661,0.0-4.0-2.53,6,B,23/02/2026,2568,,"{""age"":""30""}",,exp2,179,rg_minus,30
,,,,,html-keyboard-response,465,764171,0.0-4.0-0.54,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,466,766179,0.0-4.0-1.54,6,B,23/02/2026,null,"<img src=""img/face_102_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,102,rg_plus,
,,,,,survey-text,467,767100,0.0-4.0-2.54,6,B,23/02/2026,917,,"{""age"":""28""}",,exp2,102,rg_plus,28
,,,,,html-keyboard-response,468,767614,0.0-4.0-0.55,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,469,769631,0.0-4.0-1.55,6,B,23/02/2026,null,"<img src=""img/face_135_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,135,rg_minus,
,,,,,survey-text,470,770377,0.0-4.0-2.55,6,B,23/02/2026,741,,"{""age"":""28""}",,exp2,135,rg_minus,28
,,,,,html-keyboard-response,471,770880,0.0-4.0-0.56,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,472,772894,0.0-4.0-1.56,6,B,23/02/2026,null,"<img src=""img/face_187_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,187,rg_minus,
,,,,,survey-text,473,773760,0.0-4.0-2.56,6,B,23/02/2026,862,,"{""age"":""50""}",,exp2,187,rg_minus,50
,,,,,html-keyboard-response,474,774265,0.0-4.0-0.57,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,475,776277,0.0-4.0-1.57,6,B,23/02/2026,null,"<img src=""img/face_172_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,172,rg_plus,
,,,,,survey-text,476,778140,0.0-4.0-2.57,6,B,23/02/2026,1858,,"{""age"":""30""}",,exp2,172,rg_plus,30
,,,,,html-keyboard-response,477,778652,0.0-4.0-0.58,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,478,780655,0.0-4.0-1.58,6,B,23/02/2026,null,"<img src=""img/face_158_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,158,rg_plus,
,,,,,survey-text,479,782416,0.0-4.0-2.58,6,B,23/02/2026,1756,,"{""age"":""24""}",,exp2,158,rg_plus,24
,,,,,html-keyboard-response,480,782917,0.0-4.0-0.59,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,481,784931,0.0-4.0-1.59,6,B,23/02/2026,null,"<img src=""img/face_152_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,152,rg_plus,
,,,,,survey-text,482,786102,0.0-4.0-2.59,6,B,23/02/2026,1169,,"{""age"":""24""}",,exp2,152,rg_plus,24
,,,,,html-keyboard-response,483,786619,0.0-4.0-0.60,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,484,788633,0.0-4.0-1.60,6,B,23/02/2026,null,"<img src=""img/face_130_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,130,rg_plus,
,,,,,survey-text,485,789820,0.0-4.0-2.60,6,B,23/02/2026,1181,,"{""age"":""24""}",,exp2,130,rg_plus,24
,,,,,html-keyboard-response,486,790335,0.0-4.0-0.61,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,487,792344,0.0-4.0-1.61,6,B,23/02/2026,null,"<img src=""img/face_194_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,194,rg_plus,
,,,,,survey-text,488,794439,0.0-4.0-2.61,6,B,23/02/2026,2092,,"{""age"":""30""}",,exp2,194,rg_plus,30
,,,,,html-keyboard-response,489,794948,0.0-4.0-0.62,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,490,796963,0.0-4.0-1.62,6,B,23/02/2026,null,"<img src=""img/face_186_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,186,rg_plus,
,,,,,survey-text,491,797801,0.0-4.0-2.62,6,B,23/02/2026,834,,"{""age"":""30""}",,exp2,186,rg_plus,30
,,,,,html-keyboard-response,492,798303,0.0-4.0-0.63,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,493,800308,0.0-4.0-1.63,6,B,23/02/2026,null,"<img src=""img/face_195_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,195,rg_minus,
,,,,,survey-text,494,801302,0.0-4.0-2.63,6,B,23/02/2026,989,,"{""age"":""30\\""}",,exp2,195,rg_minus,30\
,,,,,html-keyboard-response,495,801803,0.0-4.0-0.64,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,496,803818,0.0-4.0-1.64,6,B,23/02/2026,null,"<img src=""img/face_107_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,107,rg_minus,
,,,,,survey-text,497,804695,0.0-4.0-2.64,6,B,23/02/2026,872,,"{""age"":""20""}",,exp2,107,rg_minus,20
,,,,,html-keyboard-response,498,805206,0.0-4.0-0.65,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,499,807220,0.0-4.0-1.65,6,B,23/02/2026,null,"<img src=""img/face_176_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,176,rg_plus,
,,,,,survey-text,500,808093,0.0-4.0-2.65,6,B,23/02/2026,869,,"{""age"":""20""}",,exp2,176,rg_plus,20
,,,,,html-keyboard-response,501,808594,0.0-4.0-0.66,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,502,810612,0.0-4.0-1.66,6,B,23/02/2026,null,"<img src=""img/face_169_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,169,rg_minus,
,,,,,survey-text,503,811323,0.0-4.0-2.66,6,B,23/02/2026,706,,"{""age"":""20""}",,exp2,169,rg_minus,20
,,,,,html-keyboard-response,504,811827,0.0-4.0-0.67,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,505,813843,0.0-4.0-1.67,6,B,23/02/2026,null,"<img src=""img/face_104_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,104,rg_plus,
,,,,,survey-text,506,814672,0.0-4.0-2.67,6,B,23/02/2026,825,,"{""age"":""40""}",,exp2,104,rg_plus,40
,,,,,html-keyboard-response,507,815183,0.0-4.0-0.68,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,508,817188,0.0-4.0-1.68,6,B,23/02/2026,null,"<img src=""img/face_150_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,150,rg_plus,
,,,,,survey-text,509,818110,0.0-4.0-2.68,6,B,23/02/2026,919,,"{""age"":""40""}",,exp2,150,rg_plus,40
,,,,,html-keyboard-response,510,818626,0.0-4.0-0.69,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,511,820633,0.0-4.0-1.69,6,B,23/02/2026,null,"<img src=""img/face_131_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,131,rg_minus,
,,,,,survey-text,512,821768,0.0-4.0-2.69,6,B,23/02/2026,1132,,"{""age"":""30""}",,exp2,131,rg_minus,30
,,,,,html-keyboard-response,513,822278,0.0-4.0-0.70,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,514,824291,0.0-4.0-1.70,6,B,23/02/2026,null,"<img src=""img/face_108_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,108,rg_plus,
,,,,,survey-text,515,824876,0.0-4.0-2.70,6,B,23/02/2026,580,,"{""age"":""30""}",,exp2,108,rg_plus,30
,,,,,html-keyboard-response,516,825382,0.0-4.0-0.71,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,517,827387,0.0-4.0-1.71,6,B,23/02/2026,null,"<img src=""img/face_182_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,182,rg_plus,
,,,,,survey-text,518,828183,0.0-4.0-2.71,6,B,23/02/2026,793,,"{""age"":""40""}",,exp2,182,rg_plus,40
,,,,,html-keyboard-response,519,828693,0.0-4.0-0.72,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,520,830701,0.0-4.0-1.72,6,B,23/02/2026,null,"<img src=""img/face_199_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,199,rg_minus,
,,,,,survey-text,521,832116,0.0-4.0-2.72,6,B,23/02/2026,1411,,"{""age"":""50""}",,exp2,199,rg_minus,50
,,,,,html-keyboard-response,522,832628,0.0-4.0-0.73,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,523,834636,0.0-4.0-1.73,6,B,23/02/2026,null,"<img src=""img/face_127_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,127,rg_minus,
,,,,,survey-text,524,836759,0.0-4.0-2.73,6,B,23/02/2026,2119,,"{""age"":""35""}",,exp2,127,rg_minus,35
,,,,,html-keyboard-response,525,837273,0.0-4.0-0.74,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,526,839291,0.0-4.0-1.74,6,B,23/02/2026,null,"<img src=""img/face_120_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,120,rg_plus,
,,,,,survey-text,527,841265,0.0-4.0-2.74,6,B,23/02/2026,1970,,"{""age"":""45""}",,exp2,120,rg_plus,45
,,,,,html-keyboard-response,528,841770,0.0-4.0-0.75,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,529,843782,0.0-4.0-1.75,6,B,23/02/2026,null,"<img src=""img/face_192_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,192,rg_plus,
,,,,,survey-text,530,844691,0.0-4.0-2.75,6,B,23/02/2026,904,,"{""age"":""30""}",,exp2,192,rg_plus,30
,,,,,html-keyboard-response,531,845199,0.0-4.0-0.76,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,532,847211,0.0-4.0-1.76,6,B,23/02/2026,null,"<img src=""img/face_161_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,161,rg_minus,
,,,,,survey-text,533,849215,0.0-4.0-2.76,6,B,23/02/2026,1999,,"{""age"":""40""}",,exp2,161,rg_minus,40
,,,,,html-keyboard-response,534,849720,0.0-4.0-0.77,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,535,851735,0.0-4.0-1.77,6,B,23/02/2026,null,"<img src=""img/face_166_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,166,rg_plus,
,,,,,survey-text,536,852472,0.0-4.0-2.77,6,B,23/02/2026,733,,"{""age"":""35""}",,exp2,166,rg_plus,35
,,,,,html-keyboard-response,537,852982,0.0-4.0-0.78,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,538,854991,0.0-4.0-1.78,6,B,23/02/2026,null,"<img src=""img/face_185_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,185,rg_minus,
,,,,,survey-text,539,856099,0.0-4.0-2.78,6,B,23/02/2026,1104,,"{""age"":""30""}",,exp2,185,rg_minus,30
,,,,,html-keyboard-response,540,856601,0.0-4.0-0.79,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,541,858614,0.0-4.0-1.79,6,B,23/02/2026,null,"<img src=""img/face_137_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,137,rg_minus,
,,,,,survey-text,542,859397,0.0-4.0-2.79,6,B,23/02/2026,779,,"{""age"":""50o""}",,exp2,137,rg_minus,50
,,,,,html-keyboard-response,543,859899,0.0-4.0-0.80,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,544,861912,0.0-4.0-1.80,6,B,23/02/2026,null,"<img src=""img/face_178_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,178,rg_plus,
,,,,,survey-text,545,863828,0.0-4.0-2.80,6,B,23/02/2026,1912,,"{""age"":""40""}",,exp2,178,rg_plus,40
,,,,,html-keyboard-response,546,864335,0.0-4.0-0.81,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,547,866342,0.0-4.0-1.81,6,B,23/02/2026,null,"<img src=""img/face_126_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,126,rg_plus,
,,,,,survey-text,548,867067,0.0-4.0-2.81,6,B,23/02/2026,720,,"{""age"":""50""}",,exp2,126,rg_plus,50
,,,,,html-keyboard-response,549,867578,0.0-4.0-0.82,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,550,869596,0.0-4.0-1.82,6,B,23/02/2026,null,"<img src=""img/face_184_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,184,rg_plus,
,,,,,survey-text,551,870249,0.0-4.0-2.82,6,B,23/02/2026,649,,"{""age"":""50""}",,exp2,184,rg_plus,50
,,,,,html-keyboard-response,552,870763,0.0-4.0-0.83,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,553,872771,0.0-4.0-1.83,6,B,23/02/2026,null,"<img src=""img/face_134_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,134,rg_plus,
,,,,,survey-text,554,874218,0.0-4.0-2.83,6,B,23/02/2026,1443,,"{""age"":""30""}",,exp2,134,rg_plus,30
,,,,,html-keyboard-response,555,874727,0.0-4.0-0.84,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,556,876740,0.0-4.0-1.84,6,B,23/02/2026,null,"<img src=""img/face_191_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,191,rg_minus,
,,,,,survey-text,557,879052,0.0-4.0-2.84,6,B,23/02/2026,2307,,"{""age"":""35""}",,exp2,191,rg_minus,35
,,,,,html-keyboard-response,558,879560,0.0-4.0-0.85,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,559,881571,0.0-4.0-1.85,6,B,23/02/2026,null,"<img src=""img/face_148_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,148,rg_plus,
,,,,,survey-text,560,882608,0.0-4.0-2.85,6,B,23/02/2026,1032,,"{""age"":""30""}",,exp2,148,rg_plus,30
,,,,,html-keyboard-response,561,883113,0.0-4.0-0.86,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,562,885123,0.0-4.0-1.86,6,B,23/02/2026,null,"<img src=""img/face_196_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,196,rg_plus,
,,,,,survey-text,563,885751,0.0-4.0-2.86,6,B,23/02/2026,624,,"{""age"":""50""}",,exp2,196,rg_plus,50
,,,,,html-keyboard-response,564,886261,0.0-4.0-0.87,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,565,888276,0.0-4.0-1.87,6,B,23/02/2026,null,"<img src=""img/face_198_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,198,rg_plus,
,,,,,survey-text,566,889165,0.0-4.0-2.87,6,B,23/02/2026,886,,"{""age"":""70""}",,exp2,198,rg_plus,70
,,,,,html-keyboard-response,567,889675,0.0-4.0-0.88,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,568,891679,0.0-4.0-1.88,6,B,23/02/2026,null,"<img src=""img/face_141_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,141,rg_minus,
,,,,,survey-text,569,893434,0.0-4.0-2.88,6,B,23/02/2026,1749,,"{""age"":""40""}",,exp2,141,rg_minus,40
,,,,,html-keyboard-response,570,893939,0.0-4.0-0.89,6,B,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,571,895941,0.0-4.0-1.89,6,B,23/02/2026,null,"<img src=""img/face_105_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,105,rg_minus,
,,,,,survey-text,572,897396,0.0-4.0-2.89,6,B,23/02/2026,1452,,"{""age"":""30""}",,exp2,105,rg_minus,30
