success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,group,date,rt,stimulus,response,task_part,task,face_id,condition,age_rating
,,,,,html-keyboard-response,179,301052,0.0-2.0-0.59,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,180,303067,0.0-2.0-1.59,7,A,23/02/2026,null,"<img src=""img/face_049_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,49,color,
,,,,,survey-text,181,304392,0.0-2.0-2.59,7,A,23/02/2026,1321,,"{""age"":""31""}",,exp1,49,color,31
,,,,,html-keyboard-response,182,304894,0.0-2.0-0.60,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,183,306898,0.0-2.0-1.60,7,A,23/02/2026,null,"<img src=""img/face_020_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,20,grey,
,,,,,survey-text,184,312088,0.0-2.0-2.60,7,A,23/02/2026,5184,,"{""age"":""39""}",,exp1,20,grey,39
,,,,,html-keyboard-response,185,312597,0.0-2.0-0.61,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,186,314609,0.0-2.0-1.61,7,A,23/02/2026,null,"<img src=""img/face_077_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,77,color,
,,,,,survey-text,187,316306,0.0-2.0-2.61,7,A,23/02/2026,1690,,"{""age"":""26""}",,exp1,77,color,26
,,,,,html-keyboard-response,188,316813,0.0-2.0-0.62,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,189,318816,0.0-2.0-1.62,7,A,23/02/2026,null,"<img src=""img/face_053_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,53,color,
,,,,,survey-text,190,320574,0.0-2.0-2.62,7,A,23/02/2026,1755,,"{""age"":""50""}",,exp1,53,color,50
,,,,,html-keyboard-response,191,321082,0.0-2.0-0.63,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,192,323098,0.0-2.0-1.63,7,A,23/02/2026,null,"<img src=""img/face_016_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,16,grey,
,,,,,survey-text,193,324759,0.0-2.0-2.63,7,A,23/02/2026,1656,,"{""age"":""23""}",,exp1,16,grey,23
,,,,,html-keyboard-response,194,325273,0.0-2.0-0.64,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,195,327277,0.0-2.0-1.64,7,A,23/02/2026,null,"<img src=""img/face_042_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,42,grey,
,,,,,survey-text,196,329036,0.0-2.0-2.64,7,A,23/02/2026,1754,,"{""age"":""22""}",,exp1,42,grey,22
,,,,,html-keyboard-response,197,329540,0.0-2.0-0.65,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,198,331556,0.0-2.0-1.65,7,A,23/02/2026,null,"<img src=""img/face_062_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,62,grey,
,,,,,survey-text,199,333559,0.0-2.0-2.65,7,A,23/02/2026,1998,,"{""age"":""24""}",,exp1,62,grey,24
,,,,,html-keyboard-response,200,334073,0.0-2.0-0.66,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,201,336083,0.0-2.0-1.66,7,A,23/02/2026,null,"<img src=""img/face_039_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,39,color,
,,,,,survey-text,202,339401,0.0-2.0-2.66,7,A,23/02/2026,3313,,"{""age"":""26""}",,exp1,39,color,26
,,,,,html-keyboard-response,203,339909,0.0-2.0-0.67,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,204,341912,0.0-2.0-1.67,7,A,23/02/2026,null,"<img src=""img/face_088_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,88,grey,
,,,,,survey-text,205,344219,0.0-2.0-2.67,7,A,23/02/2026,2303,,"{""age"":""25""}",,exp1,88,grey,25
,,,,,html-keyboard-response,206,344729,0.0-2.0-0.68,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,207,346746,0.0-2.0-1.68,7,A,23/02/2026,null,"<img src=""img/face_008_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,8,grey,
,,,,,survey-text,208,348554,0.0-2.0-2.68,7,A,23/02/2026,1804,,"{""age"":""28""}",,exp1,8,grey,28
,,,,,html-keyboard-response,209,349069,0.0-2.0-0.69,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,210,351076,0.0-2.0-1.69,7,A,23/02/2026,null,"<img src=""img/face_061_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,61,color,
,,,,,survey-text,211,352202,0.0-2.0-2.69,7,A,23/02/2026,1123,,"{""age"":""40""}",,exp1,61,color,40
,,,,,html-keyboard-response,212,352716,0.0-2.0-0.70,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,213,354728,0.0-2.0-1.70,7,A,23/02/2026,null,"<img src=""img/face_009_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,9,color,
,,,,,survey-text,214,357574,0.0-2.0-2.70,7,A,23/02/2026,2842,,"{""age"":""26""}",,exp1,9,color,26
,,,,,html-keyboard-response,215,358081,0.0-2.0-0.71,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,216,360086,0.0-2.0-1.71,7,A,23/02/2026,null,"<img src=""img/face_092_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,92,grey,
,,,,,survey-text,217,362903,0.0-2.0-2.71,7,A,23/02/2026,2814,,"{""age"":""30""}",,exp1,92,grey,30
,,,,,html-keyboard-response,218,363416,0.0-2.0-0.72,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,219,365422,0.0-2.0-1.72,7,A,23/02/2026,null,"<img src=""img/face_001_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,1,color,
,,,,,survey-text,220,366755,0.0-2.0-2.72,7,A,23/02/2026,1329,,"{""age"":""39""}",,exp1,1,color,39
,,,,,html-keyboard-response,221,367270,0.0-2.0-0.73,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,222,369275,0.0-2.0-1.73,7,A,23/02/2026,null,"<img src=""img/face_096_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,96,grey,
,,,,,survey-text,223,372473,0.0-2.0-2.73,7,A,23/02/2026,3194,,"{""age"":""19""}",,exp1,96,grey,19
,,,,,html-keyboard-response,224,372982,0.0-2.0-0.74,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,225,374992,0.0-2.0-1.74,7,A,23/02/2026,null,"<img src=""img/face_086_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,86,grey,
,,,,,survey-text,226,375775,0.0-2.0-2.74,7,A,23/02/2026,779,,"{""age"":""20""}",,exp1,86,grey,20
,,,,,html-keyboard-response,227,376292,0.0-2.0-0.75,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,228,378306,0.0-2.0-1.75,7,A,23/02/2026,null,"<img src=""img/face_085_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,85,color,
,,,,,survey-text,229,379643,0.0-2.0-2.75,7,A,23/02/2026,1332,,"{""age"":""22""}",,exp1,85,color,22
,,,,,html-keyboard-response,230,380153,0.0-2.0-0.76,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,231,382167,0.0-2.0-1.76,7,A,23/02/2026,null,"<img src=""img/face_017_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,17,color,
,,,,,survey-text,232,385157,0.0-2.0-2.76,7,A,23/02/2026,2986,,"{""age"":""30""}",,exp1,17,color,30
,,,,,html-keyboard-response,233,385665,0.0-2.0-0.77,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,234,387682,0.0-2.0-1.77,7,A,23/02/2026,null,"<img src=""img/face_075_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,75,color,
,,,,,survey-text,235,391518,0.0-2.0-2.77,7,A,23/02/2026,3832,,"{""age"":""20""}",,exp1,75,color,20
,,,,,html-keyboard-response,236,392032,0.0-2.0-0.78,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,237,394038,0.0-2.0-1.78,7,A,23/02/2026,null,"<img src=""img/face_099_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,99,color,
,,,,,survey-text,238,394951,0.0-2.0-2.78,7,A,23/02/2026,908,,"{""age"":""24""}",,exp1,99,color,24
,,,,,html-keyboard-response,239,395459,0.0-2.0-0.79,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,240,397461,0.0-2.0-1.79,7,A,23/02/2026,null,"<img src=""img/face_019_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,19,color,
,,,,,survey-text,241,398061,0.0-2.0-2.79,7,A,23/02/2026,596,,"{""age"":""22""}",,exp1,19,color,22
,,,,,html-keyboard-response,242,398564,0.0-2.0-0.80,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,243,400578,0.0-2.0-1.80,7,A,23/02/2026,null,"<img src=""img/face_014_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,14,grey,
,,,,,survey-text,244,402819,0.0-2.0-2.80,7,A,23/02/2026,2238,,"{""age"":""44""}",,exp1,14,grey,44
,,,,,html-keyboard-response,245,403331,0.0-2.0-0.81,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,246,405345,0.0-2.0-1.81,7,A,23/02/2026,null,"<img src=""img/face_064_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,64,grey,
,,,,,survey-text,247,406064,0.0-2.0-2.81,7,A,23/02/2026,711,,"{""age"":""45""}",,exp1,64,grey,45
,,,,,html-keyboard-response,248,406567,0.0-2.0-0.82,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,249,408581,0.0-2.0-1.82,7,A,23/02/2026,null,"<img src=""img/face_067_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,67,color,
,,,,,survey-text,250,411820,0.0-2.0-2.82,7,A,23/02/2026,3234,,"{""age"":""18""}",,exp1,67,color,18
,,,,,html-keyboard-response,251,412329,0.0-2.0-0.83,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,252,414339,0.0-2.0-1.83,7,A,23/02/2026,null,"<img src=""img/face_030_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,30,grey,
,,,,,survey-text,253,415433,0.0-2.0-2.83,7,A,23/02/2026,1090,,"{""age"":""34""}",,exp1,30,grey,34
,,,,,html-keyboard-response,254,415947,0.0-2.0-0.84,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,255,417949,0.0-2.0-1.84,7,A,23/02/2026,null,"<img src=""img/face_029_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,29,color,
,,,,,survey-text,256,419609,0.0-2.0-2.84,7,A,23/02/2026,1656,,"{""age"":""33""}",,exp1,29,color,33
,,,,,html-keyboard-response,257,420113,0.0-2.0-0.85,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,258,422124,0.0-2.0-1.85,7,A,23/02/2026,null,"<img src=""img/face_097_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,97,color,
,,,,,survey-text,259,423959,0.0-2.0-2.85,7,A,23/02/2026,1829,,"{""age"":""29""}",,exp1,97,color,29
,,,,,html-keyboard-response,260,424461,0.0-2.0-0.86,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,261,426475,0.0-2.0-1.86,7,A,23/02/2026,null,"<img src=""img/face_056_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,56,grey,
,,,,,survey-text,262,429256,0.0-2.0-2.86,7,A,23/02/2026,2774,,"{""age"":""24""}",,exp1,56,grey,24
,,,,,html-keyboard-response,263,429768,0.0-2.0-0.87,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,264,431780,0.0-2.0-1.87,7,A,23/02/2026,null,"<img src=""img/face_073_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,73,color,
,,,,,survey-text,265,434558,0.0-2.0-2.87,7,A,23/02/2026,2770,,"{""age"":""28""}",,exp1,73,color,28
,,,,,html-keyboard-response,266,435064,0.0-2.0-0.88,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,267,437076,0.0-2.0-1.88,7,A,23/02/2026,null,"<img src=""img/face_026_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,26,grey,
,,,,,survey-text,268,438061,0.0-2.0-2.88,7,A,23/02/2026,979,,"{""age"":""27""}",,exp1,26,grey,27
,,,,,html-keyboard-response,269,438570,0.0-2.0-0.89,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,270,440579,0.0-2.0-1.89,7,A,23/02/2026,null,"<img src=""img/face_098_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,98,grey,
,,,,,survey-text,271,442809,0.0-2.0-2.89,7,A,23/02/2026,2226,,"{""age"":""38""}",,exp1,98,grey,38
,,,,,html-keyboard-response,272,443318,0.0-2.0-0.90,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,273,445326,0.0-2.0-1.90,7,A,23/02/2026,null,"<img src=""img/face_015_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,15,color,
,,,,,survey-text,274,446623,0.0-2.0-2.90,7,A,23/02/2026,1293,,"{""age"":""40""}",,exp1,15,color,40
,,,,,html-keyboard-response,275,447132,0.0-2.0-0.91,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,276,449144,0.0-2.0-1.91,7,A,23/02/2026,null,"<img src=""img/face_044_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,44,grey,
,,,,,survey-text,277,450794,0.0-2.0-2.91,7,A,23/02/2026,1646,,"{""age"":""24""}",,exp1,44,grey,24
,,,,,html-keyboard-response,278,451304,0.0-2.0-0.92,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,279,453309,0.0-2.0-1.92,7,A,23/02/2026,null,"<img src=""img/face_058_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,58,grey,
,,,,,survey-text,280,455835,0.0-2.0-2.92,7,A,23/02/2026,2523,,"{""age"":""25""}",,exp1,58,grey,25
,,,,,html-keyboard-response,281,456351,0.0-2.0-0.93,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,282,458357,0.0-2.0-1.93,7,A,23/02/2026,null,"<img src=""img/face_093_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,93,color,
,,,,,survey-text,283,460419,0.0-2.0-2.93,7,A,23/02/2026,2051,,"{""age"":""28""}",,exp1,93,color,28
,,,,,html-keyboard-response,284,460929,0.0-2.0-0.94,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,285,462944,0.0-2.0-1.94,7,A,23/02/2026,null,"<img src=""img/face_090_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,90,grey,
,,,,,survey-text,286,465814,0.0-2.0-2.94,7,A,23/02/2026,2864,,"{""age"":""30""}",,exp1,90,grey,30
,,,,,html-keyboard-response,287,466316,0.0-2.0-0.95,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,288,468331,0.0-2.0-1.95,7,A,23/02/2026,null,"<img src=""img/face_081_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,81,color,
,,,,,survey-text,289,469360,0.0-2.0-2.95,7,A,23/02/2026,1025,,"{""age"":""28""}",,exp1,81,color,28
,,,,,html-keyboard-response,290,469865,0.0-2.0-0.96,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,291,471875,0.0-2.0-1.96,7,A,23/02/2026,null,"<img src=""img/face_079_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,79,color,
,,,,,survey-text,292,472685,0.0-2.0-2.96,7,A,23/02/2026,805,,"{""age"":""24""}",,exp1,79,color,24
,,,,,html-keyboard-response,293,473196,0.0-2.0-0.97,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,294,475211,0.0-2.0-1.97,7,A,23/02/2026,null,"<img src=""img/face_074_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,74,grey,
,,,,,survey-text,295,477721,0.0-2.0-2.97,7,A,23/02/2026,2506,,"{""age"":""41""}",,exp1,74,grey,41
,,,,,html-keyboard-response,296,478228,0.0-2.0-0.98,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,297,480244,0.0-2.0-1.98,7,A,23/02/2026,null,"<img src=""img/face_051_color.jpg"" style=""height:400px; width:auto;"">",null,,exp1,51,color,
,,,,,survey-text,298,482335,0.0-2.0-2.98,7,A,23/02/2026,2086,,"{""age"":""28""}",,exp1,51,color,28
,,,,,html-keyboard-response,299,482848,0.0-2.0-0.99,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,300,484864,0.0-2.0-1.99,7,A,23/02/2026,null,"<img src=""img/face_034_grey.jpg"" style=""height:400px; width:auto;"">",null,,exp1,34,grey,
,,,,,survey-text,301,487377,0.0-2.0-2.99,7,A,23/02/2026,2509,,"{""age"":""26""}",,exp1,34,grey,26
,,,,,html-keyboard-response,302,487521,0.0-3.0,7,A,23/02/2026,143,"
            <h2>Break</h2>
            <p>You have finished Part 1.</p>
            <p>Take a short rest.</p>
            <p>Press any key to start Part 2.</p>
        ",enter,,,,,
,,,,,html-keyboard-response,303,488031,0.0-4.0-0.0,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,304,490041,0.0-4.0-1.0,7,A,23/02/2026,null,"<img src=""img/face_176_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,176,rg_minus,
,,,,,survey-text,305,491785,0.0-4.0-2.0,7,A,23/02/2026,1736,,"{""age"":""19""}",,exp2,176,rg_minus,19
,,,,,html-keyboard-response,306,492298,0.0-4.0-0.1,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,307,494309,0.0-4.0-1.1,7,A,23/02/2026,null,"<img src=""img/face_181_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,181,rg_plus,
,,,,,survey-text,308,495137,0.0-4.0-2.1,7,A,23/02/2026,824,,"{""age"":""37'""}",,exp2,181,rg_plus,37
,,,,,html-keyboard-response,309,495653,0.0-4.0-0.2,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,310,497661,0.0-4.0-1.2,7,A,23/02/2026,null,"<img src=""img/face_117_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,117,rg_plus,
,,,,,survey-text,311,499405,0.0-4.0-2.2,7,A,23/02/2026,1738,,"{""age"":""32""}",,exp2,117,rg_plus,32
,,,,,html-keyboard-response,312,499920,0.0-4.0-0.3,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,313,501923,0.0-4.0-1.3,7,A,23/02/2026,null,"<img src=""img/face_192_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,192,rg_minus,
,,,,,survey-text,314,504441,0.0-4.0-2.3,7,A,23/02/2026,2513,,"{""age"":""28""}",,exp2,192,rg_minus,28
,,,,,html-keyboard-response,315,504954,0.0-4.0-0.4,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,316,506970,0.0-4.0-1.4,7,A,23/02/2026,null,"<img src=""img/face_193_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,193,rg_plus,
,,,,,survey-text,317,509595,0.0-4.0-2.4,7,A,23/02/2026,2621,,"{""age"":""20""}",,exp2,193,rg_plus,20
,,,,,html-keyboard-response,318,510111,0.0-4.0-0.5,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,319,512116,0.0-4.0-1.5,7,A,23/02/2026,null,"<img src=""img/face_180_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,180,rg_minus,
,,,,,survey-text,320,515580,0.0-4.0-2.5,7,A,23/02/2026,3458,,"{""age"":""22""}",,exp2,180,rg_minus,22
,,,,,html-keyboard-response,321,516086,0.0-4.0-0.6,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,322,518094,0.0-4.0-1.6,7,A,23/02/2026,null,"<img src=""img/face_195_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,195,rg_plus,
,,,,,survey-text,323,520820,0.0-4.0-2.6,7,A,23/02/2026,2722,,"{""age"":""27""}",,exp2,195,rg_plus,27
,,,,,html-keyboard-response,324,521325,0.0-4.0-0.7,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,325,523330,0.0-4.0-1.7,7,A,23/02/2026,null,"<img src=""img/face_182_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,182,rg_minus,
,,,,,survey-text,326,526940,0.0-4.0-2.7,7,A,23/02/2026,3606,,"{""age"":""25""}",,exp2,182,rg_minus,25
,,,,,html-keyboard-response,327,527454,0.0-4.0-0.8,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,328,529461,0.0-4.0-1.8,7,A,23/02/2026,null,"<img src=""img/face_137_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,137,rg_plus,
,,,,,survey-text,329,533360,0.0-4.0-2.8,7,A,23/02/2026,3896,,"{""age"":""49""}",,exp2,137,rg_plus,49
,,,,,html-keyboard-response,330,533869,0.0-4.0-0.9,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,331,535880,0.0-4.0-1.9,7,A,23/02/2026,null,"<img src=""img/face_148_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,148,rg_minus,
,,,,,survey-text,332,538470,0.0-4.0-2.9,7,A,23/02/2026,2586,,"{""age"":""24""}",,exp2,148,rg_minus,24
,,,,,html-keyboard-response,333,538984,0.0-4.0-0.10,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,334,540988,0.0-4.0-1.10,7,A,23/02/2026,null,"<img src=""img/face_190_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,190,rg_minus,
,,,,,survey-text,335,541751,0.0-4.0-2.10,7,A,23/02/2026,759,,"{""age"":""18""}",,exp2,190,rg_minus,18
,,,,,html-keyboard-response,336,542256,0.0-4.0-0.11,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,337,544257,0.0-4.0-1.11,7,A,23/02/2026,null,"<img src=""img/face_110_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,110,rg_minus,
,,,,,survey-text,338,547758,0.0-4.0-2.11,7,A,23/02/2026,3495,,"{""age"":""35""}",,exp2,110,rg_minus,35
,,,,,html-keyboard-response,339,548265,0.0-4.0-0.12,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,340,550278,0.0-4.0-1.12,7,A,23/02/2026,null,"<img src=""img/face_166_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,166,rg_minus,
,,,,,survey-text,341,551368,0.0-4.0-2.12,7,A,23/02/2026,1086,,"{""age"":""32""}",,exp2,166,rg_minus,32
,,,,,html-keyboard-response,342,551884,0.0-4.0-0.13,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,343,553897,0.0-4.0-1.13,7,A,23/02/2026,null,"<img src=""img/face_106_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,106,rg_minus,
,,,,,survey-text,344,556532,0.0-4.0-2.13,7,A,23/02/2026,2630,,"{""age"":""22""}",,exp2,106,rg_minus,22
,,,,,html-keyboard-response,345,557039,0.0-4.0-0.14,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,346,559052,0.0-4.0-1.14,7,A,23/02/2026,null,"<img src=""img/face_118_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,118,rg_minus,
,,,,,survey-text,347,562202,0.0-4.0-2.14,7,A,23/02/2026,3146,,"{""age"":""24""}",,exp2,118,rg_minus,24
,,,,,html-keyboard-response,348,562716,0.0-4.0-0.15,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,349,564730,0.0-4.0-1.15,7,A,23/02/2026,null,"<img src=""img/face_174_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,174,rg_minus,
,,,,,survey-text,350,566965,0.0-4.0-2.15,7,A,23/02/2026,2231,,"{""age"":""26""}",,exp2,174,rg_minus,26
,,,,,html-keyboard-response,351,567478,0.0-4.0-0.16,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,352,569495,0.0-4.0-1.16,7,A,23/02/2026,null,"<img src=""img/face_141_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,141,rg_plus,
,,,,,survey-text,353,571104,0.0-4.0-2.16,7,A,23/02/2026,1605,,"{""age"":""29""}",,exp2,141,rg_plus,29
,,,,,html-keyboard-response,354,571616,0.0-4.0-0.17,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,355,573627,0.0-4.0-1.17,7,A,23/02/2026,null,"<img src=""img/face_164_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,164,rg_minus,
,,,,,survey-text,356,575835,0.0-4.0-2.17,7,A,23/02/2026,2205,,"{""age"":""25""}",,exp2,164,rg_minus,25
